code,code,decimal_point,name,pre_close,sec,sse,volunit
880677,880677,2,景点,1391.1700439453,index_cn,sh,100
880678,880678,2,酒店,981.1099853516,index_cn,sh,100
880679,880679,2,旅游综合,2554.4099121094,index_cn,sh,100
880680,880680,2,餐饮,747.6300048828,index_cn,sh,100
880681,880681,2,通信运营,1081.2399902344,index_cn,sh,100
880682,880682,2,网络服务,2261.080078125,index_cn,sh,100
880683,880683,2,电脑应用,2984.6298828125,index_cn,sh,100
880684,880684,2,传媒,1110.7199707031,index_cn,sh,100
880685,880685,2,综合,696.4400024414,index_cn,sh,100
880701,880701,2,国资驰援,996.8499755859,index_cn,sh,100
880702,880702,2,壳资源,1385.8599853516,index_cn,sh,100
880704,880704,2,工业大麻,690.2600097656,index_cn,sh,100
880705,880705,2,氢能源,623.1599731445,index_cn,sh,100
880706,880706,2,分散染料,551.3200073242,index_cn,sh,100
880707,880707,2,透明工厂,855.5100097656,index_cn,sh,100
880708,880708,2,台资背景,1027.1300048828,index_cn,sh,100
880709,880709,2,人造肉,1348.6700439453,index_cn,sh,100
880710,880710,2,种业,1380.1899414062,index_cn,sh,100
880711,880711,2,操作系统,1091.2299804688,index_cn,sh,100
880713,880713,2,ETC概念,1009.3099975586,index_cn,sh,100
880714,880714,2,氟概念,936.5700073242,index_cn,sh,100
880715,880715,2,磷概念,806.3400268555,index_cn,sh,100
880716,880716,2,光刻机,1376.5899658203,index_cn,sh,100
880717,880717,2,C2M概念,938.0300292969,index_cn,sh,100
880718,880718,2,RCS概念,1035.8800048828,index_cn,sh,100
880770,880770,2,昨日上榜,1023.4899902344,index_cn,sh,100
880771,880771,2,MSCI中盘,1160.4599609375,index_cn,sh,100
880772,880772,2,最近闪拉,397.200012207,index_cn,sh,100
880773,880773,2,最近闪跌,177.4299926758,index_cn,sh,100
880774,880774,2,昨日首板,20210.060546875,index_cn,sh,100
880775,880775,2,罗素大盘,1018.9899902344,index_cn,sh,100
880776,880776,2,罗素中盘,1039.9499511719,index_cn,sh,100
880777,880777,2,罗素小盘,1093.25,index_cn,sh,100
880778,880778,2,次新预增,1000.8699951172,index_cn,sh,100
880779,880779,2,高融资盘,1060.7199707031,index_cn,sh,100
880780,880780,2,融资增加,772.6900024414,index_cn,sh,100
880781,880781,2,QFII新进,1020.3400268555,index_cn,sh,100
880782,880782,2,保险新进,1012.3200073242,index_cn,sh,100
880783,880783,2,社保新进,1099.6800537109,index_cn,sh,100
880784,880784,2,昨日较弱,589.2700195312,index_cn,sh,100
880785,880785,2,最近多板,1461.6400146484,index_cn,sh,100
880786,880786,2,海外业务,1245.6400146484,index_cn,sh,100
880787,880787,2,高商誉,1034.7399902344,index_cn,sh,100
880790,880790,2,高负债率,979.6900024414,index_cn,sh,100
880791,880791,2,网红经济,990.5999755859,index_cn,sh,100
880792,880792,2,基金增仓,1050.8900146484,index_cn,sh,100
880793,880793,2,基金减仓,1132.9699707031,index_cn,sh,100
880794,880794,2,远程办公,975.6500244141,index_cn,sh,100
880795,880795,2,口罩防护,942.3099975586,index_cn,sh,100
880796,880796,2,医废处理,944.1400146484,index_cn,sh,100
880797,880797,2,虫害防治,907.3699951172,index_cn,sh,100
880798,880798,2,超级电容,856.3900146484,index_cn,sh,100
880799,880799,2,数据中心,901.9799804688,index_cn,sh,100
880800,880800,2,氮化镓,800.7899780273,index_cn,sh,100
880801,880801,2,基金重仓,1754.8900146484,index_cn,sh,100
880802,880802,2,QFII重仓,2271.2800292969,index_cn,sh,100
880803,880803,2,券商重仓,1241.4100341797,index_cn,sh,100
880804,880804,2,信托重仓,1086.4200439453,index_cn,sh,100
880805,880805,2,保险重仓,1575.4799804688,index_cn,sh,100
880806,880806,2,社保重仓,1869.5200195312,index_cn,sh,100
880807,880807,2,股东增持,1288.2399902344,index_cn,sh,100
880808,880808,2,股东减持,5745.830078125,index_cn,sh,100
880809,880809,2,基金独门,1552.0300292969,index_cn,sh,100
880810,880810,2,陆股通买,1144.0899658203,index_cn,sh,100
880811,880811,2,陆股通卖,985.4000244141,index_cn,sh,100
880812,880812,2,昨日连板,26250.9296875,index_cn,sh,100
880813,880813,2,重组预案,821.4600219727,index_cn,sh,100
880814,880814,2,拟增持,1166.8000488281,index_cn,sh,100
880815,880815,2,拟减持,1386.3800048828,index_cn,sh,100
880816,880816,2,密集调研,1398.3599853516,index_cn,sh,100
880817,880817,2,商誉减值,690.6699829102,index_cn,sh,100
880821,880821,2,大盘股,1371.8499755859,index_cn,sh,100
880823,880823,2,小盘股,1015.200012207,index_cn,sh,100
880824,880824,2,高市盈率,486.3900146484,index_cn,sh,100
880826,880826,2,低市盈率,1532.9799804688,index_cn,sh,100
880827,880827,2,高市净率,1323.0999755859,index_cn,sh,100
880829,880829,2,低市净率,1483.5799560547,index_cn,sh,100
880833,880833,2,亏损股,372.9100036621,index_cn,sh,100
880834,880834,2,微利股,879.9000244141,index_cn,sh,100
880835,880835,2,绩优股,1847.8100585938,index_cn,sh,100
880836,880836,2,配股股,1209.0799560547,index_cn,sh,100
880837,880837,2,活跃股,638.5900268555,index_cn,sh,100
880842,880842,2,业绩预升,3114.0300292969,index_cn,sh,100
880843,880843,2,业绩预降,748.3599853516,index_cn,sh,100
880844,880844,2,预计扭亏,3576.5200195312,index_cn,sh,100
880845,880845,2,高股息股,2431.9699707031,index_cn,sh,100
880846,880846,2,破净资产,4406.5400390625,index_cn,sh,100
880847,880847,2,行业龙头,1930.4699707031,index_cn,sh,100
880848,880848,2,被举牌,1762.7900390625,index_cn,sh,100
880849,880849,2,股份回购,1748.0100097656,index_cn,sh,100
880850,880850,2,定增预案,1263.2399902344,index_cn,sh,100
880851,880851,2,已高送转,688.5,index_cn,sh,100
880852,880852,2,参股新股,1870.1199951172,index_cn,sh,100
880853,880853,2,中字头,650.9699707031,index_cn,sh,100
880854,880854,2,预高送转,7077.7900390625,index_cn,sh,100
880856,880856,2,定增股,886.4199829102,index_cn,sh,100
880857,880857,2,证金持股,898.4600219727,index_cn,sh,100
880858,880858,2,国开持股,734.5599975586,index_cn,sh,100
880859,880859,2,员工持股,1206.1099853516,index_cn,sh,100
880860,880860,2,扣非亏损,615.6300048828,index_cn,sh,100
880861,880861,2,连续亏损,253.4100036621,index_cn,sh,100
880863,880863,2,昨日涨停,10367.3095703125,index_cn,sh,100
880864,880864,2,昨日振荡,675.9799804688,index_cn,sh,100
880865,880865,2,近期新高,956.0200195312,index_cn,sh,100
880866,880866,2,近期新低,789.6500244141,index_cn,sh,100
880867,880867,2,昨高换手,603.6099853516,index_cn,sh,100
880868,880868,2,高贝塔值,915.8800048828,index_cn,sh,100
880869,880869,2,股权转让,693.4400024414,index_cn,sh,100
880870,880870,2,两年新股,848.6799926758,index_cn,sh,100
880871,880871,2,股权分散,779.5300292969,index_cn,sh,100
880872,880872,2,最近复牌,963.8599853516,index_cn,sh,100
880873,880873,2,个人持股,509.6700134277,index_cn,sh,100
880874,880874,2,昨曾涨停,545.8300170898,index_cn,sh,100
880875,880875,2,中小银行,852.4099731445,index_cn,sh,100
880876,880876,2,户数增加,721.9000244141,index_cn,sh,100
880877,880877,2,户数减少,1293.0999755859,index_cn,sh,100
880878,880878,2,百元股,989.9799804688,index_cn,sh,100
880879,880879,2,低价股,715.8900146484,index_cn,sh,100
880880,880880,2,近期强势,507.5299987793,index_cn,sh,100
880881,880881,2,近期弱势,512.549987793,index_cn,sh,100
880882,880882,2,久不分红,546.3900146484,index_cn,sh,100
880883,880883,2,MSCI成份,1136.0,index_cn,sh,100
880884,880884,2,最近异动,796.5200195312,index_cn,sh,100
880885,880885,2,次新开板,679.3400268555,index_cn,sh,100
880886,880886,2,昨日较强,137.75,index_cn,sh,100
880887,880887,2,次新超跌,588.5800170898,index_cn,sh,100
880889,880889,2,不活跃股,1357.7399902344,index_cn,sh,100
880890,880890,2,配股预案,896.3300170898,index_cn,sh,100
880891,880891,2,破发行价,979.1400146484,index_cn,sh,100
880892,880892,2,高质押股,561.5399780273,index_cn,sh,100
880893,880893,2,送转超跌,831.2399902344,index_cn,sh,100
880894,880894,2,养老金,1170.0899658203,index_cn,sh,100
880895,880895,2,持续增长,1120.2700195312,index_cn,sh,100
880896,880896,2,风险提示,577.0300292969,index_cn,sh,100
880897,880897,2,近期解禁,871.3699951172,index_cn,sh,100
880901,880901,2,信息安全,2279.9099121094,index_cn,sh,100
880902,880902,2,特斯拉,1689.0200195312,index_cn,sh,100
880903,880903,2,水产品,639.299987793,index_cn,sh,100
880904,880904,2,智能机器,2027.9899902344,index_cn,sh,100
880905,880905,2,超导概念,1162.6400146484,index_cn,sh,100
880906,880906,2,智能家居,1709.75,index_cn,sh,100
880908,880908,2,在线教育,897.0399780273,index_cn,sh,100
880909,880909,2,燃料电池,1001.549987793,index_cn,sh,100
880910,880910,2,草甘膦,1175.5,index_cn,sh,100
880911,880911,2,雄安新区,1266.3399658203,index_cn,sh,100
880912,880912,2,电商概念,1450.7199707031,index_cn,sh,100
880913,880913,2,基因概念,2303.4099121094,index_cn,sh,100
880916,880916,2,国产软件,1899.5799560547,index_cn,sh,100
880917,880917,2,央企改革,1360.5699462891,index_cn,sh,100
880919,880919,2,粤港澳,1295.1500244141,index_cn,sh,100
880920,880920,2,免疫治疗,1212.9100341797,index_cn,sh,100
880921,880921,2,阿里概念,936.5,index_cn,sh,100
880922,880922,2,钛金属,820.8499755859,index_cn,sh,100
880923,880923,2,赛马概念,652.7199707031,index_cn,sh,100
880925,880925,2,特钢,955.3699951172,index_cn,sh,100
880926,880926,2,垃圾分类,821.3499755859,index_cn,sh,100
880927,880927,2,抗癌,1798.4300537109,index_cn,sh,100
880928,880928,2,抗流感,1559.1500244141,index_cn,sh,100
880929,880929,2,维生素,1446.6899414062,index_cn,sh,100
880930,880930,2,汽车电子,1338.8000488281,index_cn,sh,100
880931,880931,2,装饰园林,788.4099731445,index_cn,sh,100
880932,880932,2,农村金融,937.8499755859,index_cn,sh,100
880933,880933,2,智能医疗,1298.9599609375,index_cn,sh,100
880935,880935,2,智能电视,697.1599731445,index_cn,sh,100
880936,880936,2,猪肉,2580.6799316406,index_cn,sh,100
880937,880937,2,网贷概念,1135.7199707031,index_cn,sh,100
880938,880938,2,污水处理,758.7299804688,index_cn,sh,100
880939,880939,2,无人机,468.8800048828,index_cn,sh,100
880940,880940,2,PPP模式,424.1600036621,index_cn,sh,100
880941,880941,2,跨境电商,605.450012207,index_cn,sh,100
880942,880942,2,虚拟现实,686.6699829102,index_cn,sh,100
880943,880943,2,量子通信,883.0399780273,index_cn,sh,100
880944,880944,2,无人驾驶,903.6599731445,index_cn,sh,100
880945,880945,2,OLED概念,1029.8000488281,index_cn,sh,100
880946,880946,2,区块链,778.3499755859,index_cn,sh,100
880947,880947,2,债转股,572.7600097656,index_cn,sh,100
880948,880948,2,人工智能,1097.9100341797,index_cn,sh,100
880949,880949,2,智慧城市,748.3699951172,index_cn,sh,100
880950,880950,2,军民融合,811.0700073242,index_cn,sh,100
880951,880951,2,新能源车,734.0700073242,index_cn,sh,100
880952,880952,2,芯片,1180.6400146484,index_cn,sh,100
880953,880953,2,租购同权,560.6099853516,index_cn,sh,100
880954,880954,2,大数据,1087.4399414062,index_cn,sh,100
880955,880955,2,乡村振兴,925.0200195312,index_cn,sh,100
880956,880956,2,腾讯概念,894.6900024414,index_cn,sh,100
880957,880957,2,工业互联,1226.9000244141,index_cn,sh,100
880959,880959,2,知识产权,752.4799804688,index_cn,sh,100
880960,880960,2,仿制药,1098.3699951172,index_cn,sh,100
880961,880961,2,小米概念,1099.6300048828,index_cn,sh,100
880962,880962,2,百度概念,848.8900146484,index_cn,sh,100
880963,880963,2,华为概念,1761.2900390625,index_cn,sh,100
880964,880964,2,特高压,1161.1199951172,index_cn,sh,100
880965,880965,2,超清视频,1192.0500488281,index_cn,sh,100
880966,880966,2,消费电子,1167.3900146484,index_cn,sh,100
880967,880967,2,数字货币,1011.7199707031,index_cn,sh,100
880968,880968,2,胎压监测,929.1699829102,index_cn,sh,100
880969,880969,2,无线耳机,1126.3800048828,index_cn,sh,100
880970,880970,2,分拆预期,1054.6800537109,index_cn,sh,100
880981,880981,2,TDX 能源,848.9400024414,index_cn,sh,100
880982,880982,2,TDX 材料,1341.5100097656,index_cn,sh,100
880983,880983,2,TDX 消费,3256.3000488281,index_cn,sh,100
880984,880984,2,TDX 可选,2309.0500488281,index_cn,sh,100
880985,880985,2,TDX 商贸,1393.0500488281,index_cn,sh,100
880986,880986,2,TDX 服务,1487.0200195312,index_cn,sh,100
880987,880987,2,TDX 制造,1610.0699462891,index_cn,sh,100
880988,880988,2,TDX 公用,1126.6700439453,index_cn,sh,100
880989,880989,2,TDX 交运,1551.8900146484,index_cn,sh,100
880990,880990,2,TDX 金融,1811.1099853516,index_cn,sh,100
880991,880991,2,TDX 建设,1584.3399658203,index_cn,sh,100
880992,880992,2,TDX 信息,2878.919921875,index_cn,sh,100
880993,880993,2,TDX 综企,877.7199707031,index_cn,sh,100
399277,399277,2,公共健康,3153.1003417969,index_cn,sz,100
399278,399278,2,长江100,1730.4765625,index_cn,sz,100
399279,399279,2,云科技50,3338.7338867188,index_cn,sz,100
399280,399280,2,生物50,3719.75390625,index_cn,sz,100
399281,399281,2,电子50,3089.2626953125,index_cn,sz,100
880098,880098,2,可转债,127.0800018311,index_cn,sh,100
880099,880099,2,逆回购,132.8600006104,index_cn,sh,100
880719,880719,2,地摊经济,1000.0,index_cn,sh,100
880720,880720,2,字节跳动,991.3800048828,index_cn,sh,100
000688,000688,2,科创50,5.877471754e-39,index_cn,sh,100
880041,880041,2,科创总值,278.9100036621,index_cn,sh,100
880042,880042,2,科创流通,65.9400024414,index_cn,sh,100
880043,880043,2,科创平均,88.5699996948,index_cn,sh,100
880044,880044,2,科创均价,544.4800033569,index_cn,sh,100
880045,880045,2,科创涨跌,70.0,index_cn,sh,100
880046,880046,2,科创停板,573440.0078637693,index_cn,sh,100
880047,880047,2,科创活筹,516.0499992371,index_cn,sh,100
395006,395006,2,创业板DR,5.877471754e-39,index_cn,sz,100
880769,880769,2,股权集中,1000.0,index_cn,sh,100
880788,880788,2,深注册制,1000.0,index_cn,sh,100
399275,399275,2,创医药,6329.6811523438,index_cn,sz,100
399276,399276,2,创科技,5799.9560546875,index_cn,sz,100
