time,holding_values,cash,total,orders
2022/05/27-09:45,-3447168,3418852.0,-28316.0,0
2022/05/27-09:50,-3441056,3418852.0,-22204.0,0
2022/05/27-09:55,-3456000,3436852.0,-19148.0,-1
2022/05/27-10:00,-3473228,3454848.0,-18380.0,-1
2022/05/27-10:05,-3461376,3436820.0,-24556.0,1
2022/05/27-10:10,-3463680,3436820.0,-26860.0,0
2022/05/27-10:15,-3467520,3436820.0,-30700.0,0
2022/05/27-10:35,-3466752,3436820.0,-29932.0,0
2022/05/27-10:40,-3463680,3436820.0,-26860.0,0
2022/05/27-10:45,-3465216,3436820.0,-28396.0,0
2022/05/27-10:50,-3469824,3436820.0,-33004.0,0
2022/05/27-10:55,-3469056,3436820.0,-32236.0,0
2022/05/27-11:00,-3463680,3436820.0,-26860.0,0
2022/05/27-11:05,-3467520,3436820.0,-30700.0,0
2022/05/27-11:10,-3469056,3436820.0,-32236.0,0
2022/05/27-11:15,-3469824,3436820.0,-33004.0,0
2022/05/27-11:20,-3474432,3436820.0,-37612.0,0
2022/05/27-11:25,-3470592,3436820.0,-33772.0,0
2022/05/27-11:30,-3471360,3436820.0,-34540.0,0
2022/05/27-13:35,-3473228,3454816.0,-18412.0,-1
2022/05/27-13:40,-3488120,3472796.0,-15324.0,-1
2022/05/27-13:45,-3506880,3490780.0,-16100.0,-1
2022/05/27-13:50,-3524080,3508760.0,-15320.0,-1
2022/05/27-13:55,-3538120,3526720.0,-11400.0,-1
2022/05/27-14:00,-3558456,3544692.0,-13764.0,-1
2022/05/27-14:05,-3574836,3562656.0,-12180.0,-1
2022/05/27-14:10,-3584000,3580576.0,-3424.0,-1
2022/05/27-14:15,-3598704,3598480.0,-224.0,-1
2022/05/27-14:20,-3619840,3616400.0,-3440.0,-1
2022/05/27-14:25,-3611568,3598432.0,-13136.0,1
2022/05/27-14:30,-3616392,3598432.0,-17960.0,0
2022/05/27-14:35,-3625236,3598432.0,-26804.0,0
2022/05/27-14:40,-3618000,3598432.0,-19568.0,0
2022/05/27-14:45,-3634384,3616424.0,-17960.0,-1
2022/05/27-14:50,-3640848,3616424.0,-24424.0,0
2022/05/27-14:55,-3640040,3616424.0,-23616.0,0
2022/05/27-15:00,-3640848,3616424.0,-24424.0,0
2022/05/30-21:05,-3665896,3616424.0,-49472.0,0
2022/05/30-21:10,-3663472,3616424.0,-47048.0,0
2022/05/30-21:15,-3671552,3616424.0,-55128.0,0
2022/05/30-21:20,-3669128,3616424.0,-52704.0,0
2022/05/30-21:25,-3669128,3616424.0,-52704.0,0
2022/05/30-21:30,-3681608,3634560.0,-47048.0,-1
2022/05/30-21:35,-3689728,3634560.0,-55168.0,0
2022/05/30-21:40,-3690540,3634560.0,-55980.0,0
2022/05/30-21:45,-3688104,3634560.0,-53544.0,0
2022/05/30-21:50,-3690540,3634560.0,-55980.0,0
2022/05/30-21:55,-3690540,3634560.0,-55980.0,0
2022/05/30-22:00,-3695412,3634560.0,-60852.0,0
2022/05/30-22:05,-3691352,3634560.0,-56792.0,0
2022/05/30-22:10,-3693788,3634560.0,-59228.0,0
2022/05/30-22:15,-3693788,3634560.0,-59228.0,0
2022/05/30-22:20,-3699472,3634560.0,-64912.0,0
2022/05/30-22:25,-3702720,3634560.0,-68160.0,0
2022/05/30-22:30,-3701908,3634560.0,-67348.0,0
2022/05/30-22:35,-3697036,3634560.0,-62476.0,0
2022/05/30-22:40,-3709536,3652744.0,-56792.0,-1
2022/05/30-22:45,-3697848,3634528.0,-63320.0,1
2022/05/30-22:50,-3701908,3634528.0,-67380.0,0
2022/05/30-22:55,-3696224,3634528.0,-61696.0,0
2022/05/30-23:00,-3696224,3634528.0,-61696.0,0
2022/05/30-09:05,-3701376,3652672.0,-48704.0,-1
2022/05/30-09:10,-3730180,3670868.0,-59312.0,-1
2022/05/30-09:15,-3720960,3652628.0,-68332.0,1
2022/05/30-09:20,-3719328,3652628.0,-66700.0,0
2022/05/30-09:25,-3714432,3652628.0,-61804.0,0
2022/05/30-09:30,-3726900,3670808.0,-56092.0,-1
2022/05/30-09:35,-3745080,3688988.0,-56092.0,-1
2022/05/30-09:40,-3732640,3670780.0,-61860.0,1
2022/05/30-09:45,-3732640,3670780.0,-61860.0,0
2022/05/30-09:50,-3728540,3670780.0,-57760.0,0
2022/05/30-09:55,-3740960,3688940.0,-52020.0,-1
2022/05/30-10:00,-3753324,3707072.0,-46252.0,-1
2022/05/30-10:05,-3761604,3707072.0,-54532.0,0
2022/05/30-10:10,-3747552,3688880.0,-58672.0,1
2022/05/30-10:15,-3741784,3688880.0,-52904.0,0
2022/05/30-10:35,-3750024,3688880.0,-61144.0,0
2022/05/30-10:40,-3745080,3688880.0,-56200.0,0
2022/05/30-10:45,-3745080,3688880.0,-56200.0,0
2022/05/30-10:50,-3759948,3707044.0,-52904.0,-1
2022/05/30-10:55,-3761604,3707044.0,-54560.0,0
2022/05/30-11:00,-3775616,3725196.0,-50420.0,-1
2022/05/30-11:05,-3783736,3743300.0,-40436.0,-1
2022/05/30-11:10,-3797640,3761384.0,-36256.0,-1
2022/05/30-11:15,-3820788,3779492.0,-41296.0,-1
2022/05/30-11:20,-3833808,3797576.0,-36232.0,-1
2022/05/30-11:25,-3849336,3815648.0,-33688.0,-1
2022/05/30-11:30,-3863984,3833704.0,-30280.0,-1
2022/05/30-13:35,-3856152,3815600.0,-40552.0,1
2022/05/30-13:40,-3864672,3815600.0,-49072.0,0
2022/05/30-13:45,-3859560,3815600.0,-43960.0,0
2022/05/30-13:50,-3857856,3815600.0,-42256.0,0
2022/05/30-13:55,-3873400,3833700.0,-39700.0,-1
2022/05/30-14:00,-3858708,3815584.0,-43124.0,1
2022/05/30-14:05,-3860412,3815584.0,-44828.0,0
2022/05/30-14:10,-3868080,3815584.0,-52496.0,0
2022/05/30-14:15,-3869784,3815584.0,-54200.0,0
2022/05/30-14:20,-3864672,3815584.0,-49088.0,0
2022/05/30-14:25,-3862116,3815584.0,-46532.0,0
2022/05/30-14:30,-3865524,3815584.0,-49940.0,0
2022/05/30-14:35,-3862116,3815584.0,-46532.0,0
2022/05/30-14:40,-3868932,3815584.0,-53348.0,0
2022/05/30-14:45,-3878536,3833708.0,-44828.0,-1
2022/05/30-14:50,-3879392,3833708.0,-45684.0,0
2022/05/30-14:55,-3865524,3815560.0,-49964.0,1
2022/05/30-15:00,-3872340,3815560.0,-56780.0,0
2022/05/31-21:05,-3876600,3815560.0,-61040.0,0
2022/05/31-21:10,-3872340,3815560.0,-56780.0,0
2022/05/31-21:15,-3881960,3833700.0,-48260.0,-1
2022/05/31-21:20,-3903540,3851856.0,-51684.0,-1
2022/05/31-21:25,-3886240,3833696.0,-52544.0,1
2022/05/31-21:30,-3887952,3833696.0,-54256.0,0
2022/05/31-21:35,-3890520,3833696.0,-56824.0,0
2022/05/31-21:40,-3894800,3833696.0,-61104.0,0
2022/05/31-21:45,-3896512,3833696.0,-62816.0,0
2022/05/31-21:50,-3905072,3833696.0,-71376.0,0
2022/05/31-21:55,-3902504,3833696.0,-68808.0,0
2022/05/31-22:00,-3921336,3833696.0,-87640.0,0
2022/05/31-22:05,-3915344,3833696.0,-81648.0,0
2022/05/31-22:10,-3919624,3833696.0,-85928.0,0
2022/05/31-22:15,-3923904,3833696.0,-90208.0,0
2022/05/31-22:20,-3926472,3833696.0,-92776.0,0
2022/05/31-22:25,-3925616,3833696.0,-91920.0,0
2022/05/31-22:30,-3931608,3833696.0,-97912.0,0
2022/05/31-22:35,-3933320,3833696.0,-99624.0,0
2022/05/31-22:40,-3932464,3833696.0,-98768.0,0
2022/05/31-22:45,-3929896,3833696.0,-96200.0,0
2022/05/31-22:50,-3943100,3852036.0,-91064.0,-1
2022/05/31-22:55,-3960576,3870372.0,-90204.0,-1
2022/05/31-23:00,-3943960,3852028.0,-91932.0,1
2022/05/31-09:05,-3954280,3852028.0,-102252.0,0
2022/05/31-09:10,-3951700,3852028.0,-99672.0,0
2022/05/31-09:15,-3956860,3852028.0,-104832.0,0
2022/05/31-09:20,-3956000,3852028.0,-103972.0,0
2022/05/31-09:25,-3949120,3852028.0,-97092.0,0
2022/05/31-09:30,-3965760,3870388.0,-95372.0,-1
2022/05/31-09:35,-3949980,3852016.0,-97964.0,1
2022/05/31-09:40,-3943960,3852016.0,-91944.0,0
2022/05/31-09:45,-3943960,3852016.0,-91944.0,0
2022/05/31-09:50,-3943100,3852016.0,-91084.0,0
2022/05/31-09:55,-3943100,3852016.0,-91084.0,0
2022/05/31-10:00,-3945680,3852016.0,-93664.0,0
2022/05/31-10:05,-3949980,3852016.0,-97964.0,0
2022/05/31-10:10,-3942240,3852016.0,-90224.0,0
2022/05/31-10:15,-3949120,3852016.0,-97104.0,0
2022/05/31-10:35,-3947400,3852016.0,-95384.0,0
2022/05/31-10:40,-3945680,3852016.0,-93664.0,0
2022/05/31-10:45,-3947400,3852016.0,-95384.0,0
2022/05/31-10:50,-3946540,3852016.0,-94524.0,0
2022/05/31-10:55,-3942240,3852016.0,-90224.0,0
2022/05/31-11:00,-3944820,3852016.0,-92804.0,0
2022/05/31-11:05,-3955392,3870328.0,-85064.0,-1
2022/05/31-11:10,-3957984,3870328.0,-87656.0,0
2022/05/31-11:15,-3965892,3888604.0,-77288.0,-1
2022/05/31-11:20,-3989400,3906904.0,-82496.0,-1
2022/05/31-11:25,-4008576,3925208.0,-83368.0,-1
2022/05/31-11:30,-4029520,3943524.0,-85996.0,-1
2022/05/31-13:35,-4020840,3925164.0,-95676.0,1
2022/05/31-13:40,-4020840,3925164.0,-95676.0,0
2022/05/31-13:45,-4023468,3925164.0,-98304.0,0
2022/05/31-13:50,-4019964,3925164.0,-94800.0,0
2022/05/31-13:55,-4023468,3925164.0,-98304.0,0
2022/05/31-14:00,-4018212,3925164.0,-93048.0,0
2022/05/31-14:05,-4019088,3925164.0,-93924.0,0
2022/05/31-14:10,-4029600,3925164.0,-104436.0,0
2022/05/31-14:15,-4032228,3925164.0,-107064.0,0
2022/05/31-14:20,-4029600,3925164.0,-104436.0,0
2022/05/31-14:25,-4027848,3925164.0,-102684.0,0
2022/05/31-14:30,-4026096,3925164.0,-100932.0,0
2022/05/31-14:35,-4038360,3925164.0,-113196.0,0
2022/05/31-14:40,-4046240,3943556.0,-102684.0,-1
2022/05/31-14:45,-4060212,3961928.0,-98284.0,-1
2022/05/31-14:50,-4075920,3980288.0,-95632.0,-1
2022/05/31-14:55,-4098740,3998668.0,-100072.0,-1
2022/05/31-15:00,-4089240,3980248.0,-108992.0,1
2022/06/01-21:05,-4089240,3980248.0,-108992.0,0
2022/06/01-21:10,-4095456,3980248.0,-115208.0,0
2022/06/01-21:15,-4090128,3980248.0,-109880.0,0
2022/06/01-21:20,-4104984,3998656.0,-106328.0,-1
2022/06/01-21:25,-4087464,3980244.0,-107220.0,1
2022/06/01-21:30,-4090128,3980244.0,-109884.0,0
2022/06/01-21:35,-4083912,3980244.0,-103668.0,0
2022/06/01-21:40,-4084800,3980244.0,-104556.0,0
2022/06/01-21:45,-4083024,3980244.0,-102780.0,0
2022/06/01-21:50,-4084800,3980244.0,-104556.0,0
2022/06/01-21:55,-4088352,3980244.0,-108108.0,0
2022/06/01-22:00,-4086576,3980244.0,-106332.0,0
2022/06/01-22:05,-4080360,3980244.0,-100116.0,0
2022/06/01-22:10,-4083024,3980244.0,-102780.0,0
2022/06/01-22:15,-4090128,3980244.0,-109884.0,0
2022/06/01-22:20,-4095456,3980244.0,-115212.0,0
2022/06/01-22:25,-4098120,3980244.0,-117876.0,0
2022/06/01-22:30,-4097232,3980244.0,-116988.0,0
2022/06/01-22:35,-4099008,3980244.0,-118764.0,0
2022/06/01-22:40,-4099896,3980244.0,-119652.0,0
2022/06/01-22:45,-4094568,3980244.0,-114324.0,0
2022/06/01-22:50,-4095456,3980244.0,-115212.0,0
2022/06/01-22:55,-4091904,3980244.0,-111660.0,0
2022/06/01-23:00,-4104092,3998648.0,-105444.0,-1
2022/06/01-09:05,-4110848,4017000.0,-93848.0,-1
2022/06/01-09:10,-4134600,4035376.0,-99224.0,-1
2022/06/01-09:15,-4153880,4053756.0,-100124.0,-1
2022/06/01-09:20,-4141800,4035348.0,-106452.0,1
2022/06/01-09:25,-4140900,4035348.0,-105552.0,0
2022/06/01-09:30,-4140000,4035348.0,-104652.0,0
2022/06/01-09:35,-4139100,4035348.0,-103752.0,0
2022/06/01-09:40,-4136400,4035348.0,-101052.0,0
2022/06/01-09:45,-4136400,4035348.0,-101052.0,0
2022/06/01-09:50,-4139100,4035348.0,-103752.0,0
2022/06/01-09:55,-4137300,4035348.0,-101952.0,0
2022/06/01-10:00,-4146300,4035348.0,-110952.0,0
2022/06/01-10:05,-4145400,4035348.0,-110052.0,0
2022/06/01-10:10,-4146300,4035348.0,-110952.0,0
2022/06/01-10:15,-4168800,4035348.0,-133452.0,0
2022/06/01-10:35,-4191848,4053896.0,-137952.0,-1
2022/06/01-10:40,-4195464,4053896.0,-141568.0,0
2022/06/01-10:45,-4203600,4053896.0,-149704.0,0
2022/06/01-10:50,-4196368,4053896.0,-142472.0,0
2022/06/01-10:55,-4199080,4053896.0,-145184.0,0
2022/06/01-11:00,-4199080,4053896.0,-145184.0,0
2022/06/01-11:05,-4197272,4053896.0,-143376.0,0
2022/06/01-11:10,-4197272,4053896.0,-143376.0,0
2022/06/01-11:15,-4199984,4053896.0,-146088.0,0
2022/06/01-11:20,-4202696,4053896.0,-148800.0,0
2022/06/01-11:25,-4201792,4053896.0,-147896.0,0
2022/06/01-11:30,-4201792,4053896.0,-147896.0,0
2022/06/01-13:35,-4212212,4072452.0,-139760.0,-1
2022/06/01-13:40,-4228032,4090996.0,-137036.0,-1
2022/06/01-13:45,-4249324,4109552.0,-139772.0,-1
2022/06/01-13:50,-4266960,4128104.0,-138856.0,-1
2022/06/01-13:55,-4287360,4146664.0,-140696.0,-1
2022/06/01-14:00,-4271560,4128092.0,-143468.0,1
2022/06/01-14:05,-4277080,4128092.0,-148988.0,0
2022/06/01-14:10,-4274320,4128092.0,-146228.0,0
2022/06/01-14:15,-4286436,4146648.0,-139788.0,-1
2022/06/01-14:20,-4304064,4165200.0,-138864.0,-1
2022/06/01-14:25,-4305920,4165200.0,-140720.0,0
2022/06/01-14:30,-4320752,4183744.0,-137008.0,-1
2022/06/01-14:35,-4342104,4202300.0,-139804.0,-1
2022/06/01-14:40,-4356900,4220840.0,-136060.0,-1
2022/06/01-14:45,-4345848,4202268.0,-143580.0,1
2022/06/01-14:50,-4346784,4202268.0,-144516.0,0
2022/06/01-14:55,-4342104,4202268.0,-139836.0,0
2022/06/01-15:00,-4343040,4202268.0,-140772.0,0
2022/06/02-21:05,-4343976,4202268.0,-141708.0,0
2022/06/02-21:10,-4339296,4202268.0,-137028.0,0
2022/06/02-21:15,-4336488,4202268.0,-134220.0,0
2022/06/02-21:20,-4338360,4202268.0,-136092.0,0
2022/06/02-21:25,-4343040,4202268.0,-140772.0,0
2022/06/02-21:30,-4340232,4202268.0,-137964.0,0
2022/06/02-21:35,-4344912,4202268.0,-142644.0,0
2022/06/02-21:40,-4340232,4202268.0,-137964.0,0
2022/06/02-21:45,-4339296,4202268.0,-137028.0,0
2022/06/02-21:50,-4339296,4202268.0,-137028.0,0
2022/06/02-21:55,-4341168,4202268.0,-138900.0,0
2022/06/02-22:00,-4343976,4202268.0,-141708.0,0
2022/06/02-22:05,-4346784,4202268.0,-144516.0,0
2022/06/02-22:10,-4341168,4202268.0,-138900.0,0
2022/06/02-22:15,-4343976,4202268.0,-141708.0,0
2022/06/02-22:20,-4341168,4202268.0,-138900.0,0
2022/06/02-22:25,-4342104,4202268.0,-139836.0,0
2022/06/02-22:30,-4338360,4202268.0,-136092.0,0
2022/06/02-22:35,-4335552,4202268.0,-133284.0,0
2022/06/02-22:40,-4339296,4202268.0,-137028.0,0
2022/06/02-22:45,-4343976,4202268.0,-141708.0,0
2022/06/02-22:50,-4348656,4202268.0,-146388.0,0
2022/06/02-22:55,-4347720,4202268.0,-145452.0,0
2022/06/02-23:00,-4343040,4202268.0,-140772.0,0
2022/06/02-09:05,-4351260,4220784.0,-130476.0,-1
2022/06/02-09:10,-4362224,4239268.0,-122956.0,-1
2022/06/02-09:15,-4381656,4257756.0,-123900.0,-1
2022/06/02-09:20,-4403952,4276260.0,-127692.0,-1
2022/06/02-09:25,-4416720,4294740.0,-121980.0,-1
2022/06/02-09:30,-4442880,4313252.0,-129628.0,-1
2022/06/02-09:35,-4431060,4294712.0,-136348.0,1
2022/06/02-09:40,-4436796,4294712.0,-142084.0,0
2022/06/02-09:45,-4430104,4294712.0,-135392.0,0
2022/06/02-09:50,-4428192,4294712.0,-133480.0,0
2022/06/02-09:55,-4442880,4313224.0,-129656.0,-1
2022/06/02-10:00,-4462356,4331740.0,-130616.0,-1
2022/06/02-10:05,-4477968,4350244.0,-127724.0,-1
2022/06/02-10:10,-4498416,4368756.0,-129660.0,-1
2022/06/02-10:15,-4512048,4387248.0,-124800.0,-1
2022/06/02-10:35,-4502304,4368720.0,-133584.0,1
2022/06/02-10:40,-4503276,4368720.0,-134556.0,0
2022/06/02-10:45,-4499388,4368720.0,-130668.0,0
2022/06/02-10:50,-4502304,4368720.0,-133584.0,0
2022/06/02-10:55,-4500360,4368720.0,-131640.0,0
2022/06/02-11:00,-4498416,4368720.0,-129696.0,0
2022/06/02-11:05,-4499388,4368720.0,-130668.0,0
2022/06/02-11:10,-4501332,4368720.0,-132612.0,0
2022/06/02-11:15,-4504248,4368720.0,-135528.0,0
2022/06/02-11:20,-4512024,4368720.0,-143304.0,0
2022/06/02-11:25,-4512024,4368720.0,-143304.0,0
2022/06/02-11:30,-4529520,4368720.0,-160800.0,0
2022/06/02-13:35,-4532436,4368720.0,-163716.0,0
2022/06/02-13:40,-4530492,4368720.0,-161772.0,0
2022/06/02-13:45,-4539240,4368720.0,-170520.0,0
2022/06/02-13:50,-4545072,4368720.0,-176352.0,0
2022/06/02-13:55,-4552848,4368720.0,-184128.0,0
2022/06/02-14:00,-4565484,4368720.0,-196764.0,0
2022/06/02-14:05,-4566456,4368720.0,-197736.0,0
2022/06/02-14:10,-4565484,4368720.0,-196764.0,0
2022/06/02-14:15,-4570344,4368720.0,-201624.0,0
2022/06/02-14:20,-4571316,4368720.0,-202596.0,0
2022/06/02-14:25,-4572288,4368720.0,-203568.0,0
2022/06/02-14:30,-4581036,4368720.0,-212316.0,0
2022/06/02-14:35,-4582008,4368720.0,-213288.0,0
2022/06/02-14:40,-4577148,4368720.0,-208428.0,0
2022/06/02-14:45,-4575204,4368720.0,-206484.0,0
2022/06/02-14:50,-4574232,4368720.0,-205512.0,0
2022/06/02-14:55,-4579092,4368720.0,-210372.0,0
2022/06/02-15:00,-4583952,4368720.0,-215232.0,0
2022/06/06-09:05,-4585896,4368720.0,-217176.0,0
2022/06/06-09:10,-4593056,4387544.0,-205512.0,-1
2022/06/06-09:15,-4584924,4368676.0,-216248.0,1
2022/06/06-09:20,-4592080,4387496.0,-204584.0,-1
2022/06/06-09:25,-4608940,4406308.0,-202632.0,-1
2022/06/06-09:30,-4614960,4425068.0,-189892.0,-1
2022/06/06-09:35,-4634708,4443832.0,-190876.0,-1
2022/06/06-09:40,-4655456,4462604.0,-192852.0,-1
2022/06/06-09:45,-4678212,4481392.0,-196820.0,-1
2022/06/06-09:50,-4670336,4462560.0,-207776.0,1
2022/06/06-09:55,-4665376,4462560.0,-202816.0,0
2022/06/06-10:00,-4663392,4462560.0,-200832.0,0
2022/06/06-10:05,-4662400,4462560.0,-199840.0,0
2022/06/06-10:10,-4663392,4462560.0,-200832.0,0
2022/06/06-10:15,-4667360,4462560.0,-204800.0,0
2022/06/06-10:35,-4673312,4462560.0,-210752.0,0
2022/06/06-10:40,-4673312,4462560.0,-210752.0,0
2022/06/06-10:45,-4665376,4462560.0,-202816.0,0
2022/06/06-10:50,-4670336,4462560.0,-207776.0,0
2022/06/06-10:55,-4668352,4462560.0,-205792.0,0
2022/06/06-11:00,-4666368,4462560.0,-203808.0,0
2022/06/06-11:05,-4675224,4481336.0,-193888.0,-1
2022/06/06-11:10,-4698000,4500128.0,-197872.0,-1
2022/06/06-11:15,-4701000,4500128.0,-200872.0,0
2022/06/06-11:20,-4687176,4481304.0,-205872.0,1
2022/06/06-11:25,-4691160,4481304.0,-209856.0,0
2022/06/06-11:30,-4699128,4481304.0,-217824.0,0
2022/06/06-13:35,-4696140,4481304.0,-214836.0,0
2022/06/06-13:40,-4694148,4481304.0,-212844.0,0
2022/06/06-13:45,-4697136,4481304.0,-215832.0,0
2022/06/06-13:50,-4691160,4481304.0,-209856.0,0
2022/06/06-13:55,-4707000,4500132.0,-206868.0,-1
2022/06/06-14:00,-4697136,4481268.0,-215868.0,1
2022/06/06-14:05,-4693152,4481268.0,-211884.0,0
2022/06/06-14:10,-4695144,4481268.0,-213876.0,0
2022/06/06-14:15,-4703000,4500080.0,-202920.0,-1
2022/06/06-14:20,-4718800,4518880.0,-199920.0,-1
2022/06/06-14:25,-4733568,4537664.0,-195904.0,-1
2022/06/06-14:30,-4755388,4556460.0,-198928.0,-1
2022/06/06-14:35,-4778248,4575272.0,-202976.0,-1
2022/06/06-14:40,-4792980,4594068.0,-198912.0,-1
2022/06/06-14:45,-4806656,4612844.0,-193812.0,-1
2022/06/06-14:50,-4812068,4631568.0,-180500.0,-1
2022/06/06-14:55,-4825632,4650272.0,-175360.0,-1
2022/06/06-15:00,-4848480,4668992.0,-179488.0,-1
2022/06/07-21:05,-4845240,4650212.0,-195028.0,1
2022/06/07-21:10,-4846272,4650212.0,-196060.0,0
2022/06/07-21:15,-4844208,4650212.0,-193996.0,0
2022/06/07-21:20,-4841112,4650212.0,-190900.0,0
2022/06/07-21:25,-4843176,4650212.0,-192964.0,0
2022/06/07-21:30,-4843176,4650212.0,-192964.0,0
2022/06/07-21:35,-4840080,4650212.0,-189868.0,0
2022/06/07-21:40,-4843176,4650212.0,-192964.0,0
2022/06/07-21:45,-4848336,4650212.0,-198124.0,0
2022/06/07-21:50,-4846272,4650212.0,-196060.0,0
2022/06/07-21:55,-4843176,4650212.0,-192964.0,0
2022/06/07-22:00,-4842144,4650212.0,-191932.0,0
2022/06/07-22:05,-4856768,4668964.0,-187804.0,-1
2022/06/07-22:10,-4866160,4687680.0,-178480.0,-1
2022/06/07-22:15,-4882788,4706388.0,-176400.0,-1
2022/06/07-22:20,-4908832,4725124.0,-183708.0,-1
2022/06/07-22:25,-4928620,4743864.0,-184756.0,-1
2022/06/07-22:30,-4915120,4725104.0,-190016.0,1
2022/06/07-22:35,-4913024,4725104.0,-187920.0,0
2022/06/07-22:40,-4916168,4725104.0,-191064.0,0
2022/06/07-22:45,-4919312,4725104.0,-194208.0,0
2022/06/07-22:50,-4920360,4725104.0,-195256.0,0
2022/06/07-22:55,-4914072,4725104.0,-188968.0,0
2022/06/07-23:00,-4911976,4725104.0,-186872.0,0
2022/06/07-09:05,-4910928,4725104.0,-185824.0,0
2022/06/07-09:10,-4915120,4725104.0,-190016.0,0
2022/06/07-09:15,-4919312,4725104.0,-194208.0,0
2022/06/07-09:20,-4928744,4725104.0,-203640.0,0
2022/06/07-09:25,-4931888,4725104.0,-206784.0,0
2022/06/07-09:30,-4927696,4725104.0,-202592.0,0
2022/06/07-09:35,-4931888,4725104.0,-206784.0,0
2022/06/07-09:40,-4924552,4725104.0,-199448.0,0
2022/06/07-09:45,-4925600,4725104.0,-200496.0,0
2022/06/07-09:50,-4930840,4725104.0,-205736.0,0
2022/06/07-09:55,-4924552,4725104.0,-199448.0,0
2022/06/07-10:00,-4937036,4743876.0,-193160.0,-1
2022/06/07-10:05,-4958976,4762660.0,-196316.0,-1
2022/06/07-10:10,-4976700,4781440.0,-195260.0,-1
2022/06/07-10:15,-4985904,4800184.0,-185720.0,-1
2022/06/07-10:35,-5007852,4818940.0,-188912.0,-1
2022/06/07-10:40,-5028752,4837704.0,-191048.0,-1
2022/06/07-10:45,-5043212,4856452.0,-186760.0,-1
2022/06/07-10:50,-5065200,4875212.0,-189988.0,-1
2022/06/07-10:55,-5077456,4893948.0,-183508.0,-1
2022/06/07-11:00,-5091840,4912668.0,-179172.0,-1
2022/06/07-11:05,-5110560,4931388.0,-179172.0,-1
2022/06/07-11:10,-5134760,4950128.0,-184632.0,-1
2022/06/07-11:15,-5138100,4968812.0,-169288.0,-1
2022/06/07-11:20,-5154576,4987488.0,-167088.0,-1
2022/06/07-11:25,-5182116,5006196.0,-175920.0,-1
2022/06/07-11:30,-5174448,4987448.0,-187000.0,1
2022/06/07-13:35,-5172240,4987448.0,-184792.0,0
2022/06/07-13:40,-5174448,4987448.0,-187000.0,0
2022/06/07-13:45,-5166720,4987448.0,-179272.0,0
2022/06/07-13:50,-5175468,5006132.0,-169336.0,-1
2022/06/07-13:55,-5193040,5024812.0,-168228.0,-1
2022/06/07-14:00,-5197212,5043440.0,-153772.0,-1
2022/06/07-14:05,-5218080,5062076.0,-156004.0,-1
2022/06/07-14:10,-5240088,5080724.0,-159364.0,-1
2022/06/07-14:15,-5245200,5099324.0,-145876.0,-1
2022/06/07-14:20,-5264932,5117928.0,-147004.0,-1
2022/06/07-14:25,-5278992,5136516.0,-142476.0,-1
2022/06/07-14:30,-5310120,5155148.0,-154972.0,-1
2022/06/07-14:35,-5316168,5173736.0,-142432.0,-1
2022/06/07-14:40,-5334756,5192324.0,-142432.0,-1
2022/06/07-14:45,-5346432,5210888.0,-135544.0,-1
2022/06/07-14:50,-5370776,5229472.0,-141304.0,-1
2022/06/07-14:55,-5382400,5248032.0,-134368.0,-1
2022/06/07-15:00,-5409108,5266620.0,-142488.0,-1
2022/06/08-21:05,-5414848,5285164.0,-129684.0,-1
2022/06/08-21:10,-5438080,5303724.0,-134356.0,-1
2022/06/08-21:15,-5450760,5322264.0,-128496.0,-1
2022/06/08-21:20,-5464580,5340788.0,-123792.0,-1
2022/06/08-21:25,-5492576,5359344.0,-133232.0,-1
2022/06/08-21:30,-5485820,5340748.0,-145072.0,1
2022/06/08-21:35,-5494080,5340748.0,-153332.0,0
2022/06/08-21:40,-5488180,5340748.0,-147432.0,0
2022/06/08-21:45,-5487000,5340748.0,-146252.0,0
2022/06/08-21:50,-5499980,5340748.0,-159232.0,0
2022/06/08-21:55,-5499980,5340748.0,-159232.0,0
2022/06/08-22:00,-5505880,5340748.0,-165132.0,0
2022/06/08-22:05,-5507060,5340748.0,-166312.0,0
2022/06/08-22:10,-5502340,5340748.0,-161592.0,0
2022/06/08-22:15,-5499980,5340748.0,-159232.0,0
2022/06/08-22:20,-5501160,5340748.0,-160412.0,0
2022/06/08-22:25,-5516500,5340748.0,-175752.0,0
2022/06/08-22:30,-5520040,5340748.0,-179292.0,0
2022/06/08-22:35,-5515320,5340748.0,-174572.0,0
2022/06/08-22:40,-5518860,5340748.0,-178112.0,0
2022/06/08-22:45,-5521220,5340748.0,-180472.0,0
2022/06/08-22:50,-5530660,5340748.0,-189912.0,0
2022/06/08-22:55,-5530660,5340748.0,-189912.0,0
2022/06/08-23:00,-5534200,5340748.0,-193452.0,0
2022/06/08-09:05,-5524760,5340748.0,-184012.0,0
2022/06/08-09:10,-5529480,5340748.0,-188732.0,0
2022/06/08-09:15,-5534200,5340748.0,-193452.0,0
2022/06/08-09:20,-5538920,5340748.0,-198172.0,0
2022/06/08-09:25,-5537740,5340748.0,-196992.0,0
2022/06/08-09:30,-5541280,5340748.0,-200532.0,0
2022/06/08-09:35,-5536560,5340748.0,-195812.0,0
2022/06/08-09:40,-5536560,5340748.0,-195812.0,0
2022/06/08-09:45,-5533020,5340748.0,-192272.0,0
2022/06/08-09:50,-5531840,5340748.0,-191092.0,0
