,zig,p_pos,v_pos,peak,valley,,,
649,0,20,9,4122,4068,-11,11,up
650,0,21,10,4122,4068,-11,11,up
651,0,22,11,4122,4068,-11,11,up
652,0,23,12,4122,4068,-11,11,up
653,0,24,13,4122,4068,-11,11,up
654,0,25,14,4122,4068,-11,11,up
655,0,26,15,4122,4068,-11,11,up
656,0,27,16,4122,4068,-11,11,up
657,0,28,17,4122,4068,-11,11,up
658,0,29,18,4122,4068,-11,11,up
659,0,30,19,4122,4068,-11,11,up
660,1,0,20,4219,4068,20,-20,dw
661,0,1,21,4219,4068,20,-20,dw
662,0,2,22,4219,4068,20,-20,dw
663,0,3,23,4219,4068,20,-20,dw
664,0,4,24,4219,4068,20,-20,dw
665,0,5,25,4219,4068,20,-20,dw
666,0,6,26,4219,4068,20,-20,dw
667,0,7,27,4219,4068,20,-20,dw
668,0,8,28,4219,4068,20,-20,dw
669,0,9,29,4219,4068,20,-20,dw
670,0,10,30,4219,4068,20,-20,dw
671,0,11,31,4219,4068,20,-20,dw
672,0,12,32,4219,4068,20,-20,dw
673,0,13,33,4219,4068,20,-20,dw
674,-1,14,0,4219,4068,-14,14,up
675,0,15,1,4219,4068,-14,14,up
676,1,0,2,4219,4068,2,-2,dw
677,0,1,3,4219,4068,2,-2,dw
678,0,2,4,4219,4068,2,-2,dw
679,0,3,5,4219,4068,2,-2,dw
680,0,4,6,4219,4068,2,-2,dw
681,-1,5,0,4219,4164,-5,5,up
682,0,6,1,4219,4164,-5,5,up
683,0,7,2,4219,4164,-5,5,up
684,0,8,3,4219,4164,-5,5,up
685,0,9,4,4219,4164,-5,5,up
686,0,10,5,4219,4164,-5,5,up
687,0,11,6,4219,4164,-5,5,up
688,0,12,7,4219,4164,-5,5,up
689,0,13,8,4219,4164,-5,5,up
690,0,14,9,4219,4164,-5,5,up
691,0,15,10,4219,4164,-5,5,up
692,0,16,11,4219,4164,-5,5,up
693,0,17,12,4219,4164,-5,5,up
694,0,18,13,4219,4164,-5,5,up
695,1,0,14,4210,4164,14,-14,dw
696,0,1,15,4210,4164,14,-14,dw
697,0,2,16,4210,4164,14,-14,dw
698,-1,3,0,4210,4184,-3,3,up
699,0,4,1,4210,4184,-3,3,up
700,0,5,2,4210,4184,-3,3,up
701,0,6,3,4210,4184,-3,3,up
702,0,7,4,4210,4184,-3,3,up
703,0,8,5,4210,4184,-3,3,up
704,0,9,6,4210,4184,-3,3,up
705,0,10,7,4210,4184,-3,3,up
706,0,11,8,4210,4184,-3,3,up
707,0,12,9,4210,4184,-3,3,up
708,0,13,10,4210,4184,-3,3,up
709,0,14,11,4210,4184,-3,3,up
710,0,15,12,4210,4184,-3,3,up
711,0,16,13,4210,4184,-3,3,up
712,0,17,14,4210,4184,-3,3,up
713,0,18,15,4210,4184,-3,3,up
714,0,19,16,4210,4184,-3,3,up
715,0,20,17,4210,4184,-3,3,up
716,1,0,18,4217,4184,18,-18,dw
717,0,1,19,4217,4184,18,-18,dw
718,0,2,20,4217,4184,18,-18,dw
719,0,3,21,4217,4184,18,-18,dw
720,0,4,22,4217,4184,18,-18,dw
721,0,5,23,4217,4184,18,-18,dw
722,0,6,24,4217,4184,18,-18,dw
723,0,7,25,4217,4184,18,-18,dw
724,0,8,26,4217,4184,18,-18,dw
725,0,9,27,4217,4184,18,-18,dw
726,0,10,28,4217,4184,18,-18,dw
727,0,11,29,4217,4184,18,-18,dw
728,0,12,30,4217,4184,18,-18,dw
729,0,13,31,4217,4184,18,-18,dw
730,0,14,32,4217,4184,18,-18,dw
731,0,15,33,4217,4184,18,-18,dw
732,0,16,34,4217,4184,18,-18,dw
733,-1,17,0,4217,4184,-17,17,up
734,0,18,1,4217,4184,-17,17,up
735,1,0,2,4217,4184,2,-2,dw
736,0,1,3,4217,4184,2,-2,dw
737,0,2,4,4217,4184,2,-2,dw
738,0,3,5,4217,4184,2,-2,dw
739,0,4,6,4217,4184,2,-2,dw
740,-1,5,0,4217,4085,-5,5,up
741,0,6,1,4217,4085,-5,5,up
742,0,7,2,4217,4085,-5,5,up
743,0,8,3,4217,4085,-5,5,up
744,0,9,4,4217,4085,-5,5,up
745,0,10,5,4217,4085,-5,5,up
746,0,11,6,4217,4085,-5,5,up
747,1,0,7,4131,4085,7,-7,dw
748,0,1,8,4131,4085,7,-7,dw
749,0,2,9,4131,4085,7,-7,dw
750,0,3,10,4131,4085,7,-7,dw
751,0,4,11,4131,4085,7,-7,dw
752,0,5,12,4131,4085,7,-7,dw
753,0,6,13,4131,4085,7,-7,dw
754,0,7,14,4131,4085,7,-7,dw
755,0,8,15,4131,4085,7,-7,dw
756,0,9,16,4131,4085,7,-7,dw
757,0,10,17,4131,4085,7,-7,dw
758,0,11,18,4131,4085,7,-7,dw
759,0,12,19,4131,4085,7,-7,dw
760,0,13,20,4131,4085,7,-7,dw
761,0,14,21,4131,4085,7,-7,dw
762,-1,15,0,4131,4073,-15,15,up
763,0,16,1,4131,4073,-15,15,up
764,0,17,2,4131,4073,-15,15,up
765,0,18,3,4131,4073,-15,15,up
766,0,19,4,4131,4073,-15,15,up
767,0,20,5,4131,4073,-15,15,up
768,0,21,6,4131,4073,-15,15,up
769,0,22,7,4131,4073,-15,15,up
770,0,23,8,4131,4073,-15,15,up
771,0,24,9,4131,4073,-15,15,up
772,0,25,10,4131,4073,-15,15,up
773,0,26,11,4131,4073,-15,15,up
774,0,27,12,4131,4073,-15,15,up
775,0,28,13,4131,4073,-15,15,up
776,0,29,14,4131,4073,-15,15,up
777,0,30,15,4131,4073,-15,15,up
778,0,31,16,4131,4073,-15,15,up
779,0,32,17,4131,4073,-15,15,up
780,0,33,18,4131,4073,-15,15,up
781,0,34,19,4131,4073,-15,15,up
782,0,35,20,4131,4073,-15,15,up
783,0,36,21,4131,4073,-15,15,up
784,0,37,22,4131,4073,-15,15,up
785,0,38,23,4131,4073,-15,15,up
786,0,39,24,4131,4073,-15,15,up
787,1,0,25,4149,4073,25,-25,dw
788,0,1,26,4149,4073,25,-25,dw
789,0,2,27,4149,4073,25,-25,dw
790,0,3,28,4149,4073,25,-25,dw
791,0,4,29,4149,4073,25,-25,dw
792,0,5,30,4149,4073,25,-25,dw
793,0,6,31,4149,4073,25,-25,dw
794,0,7,32,4149,4073,25,-25,dw
795,0,8,33,4149,4073,25,-25,dw
796,0,9,34,4149,4073,25,-25,dw
797,0,10,35,4149,4073,25,-25,dw
798,0,11,36,4149,4073,25,-25,dw
799,0,12,37,4149,4073,25,-25,dw
800,0,13,38,4149,4073,25,-25,dw
801,0,14,39,4149,4073,25,-25,dw
802,0,15,40,4149,4073,25,-25,dw
803,0,16,41,4149,4073,25,-25,dw
804,-1,17,0,4149,4098,-17,17,up
805,0,18,1,4149,4098,-17,17,up
806,0,19,2,4149,4098,-17,17,up
807,0,20,3,4149,4098,-17,17,up
808,0,21,4,4149,4098,-17,17,up
809,0,22,5,4149,4098,-17,17,up
810,0,23,6,4149,4098,-17,17,up
811,0,24,7,4149,4098,-17,17,up
812,0,25,8,4149,4098,-17,17,up
813,0,26,9,4149,4098,-17,17,up
814,0,27,10,4149,4098,-17,17,up
815,0,28,11,4149,4098,-17,17,up
816,0,29,12,4149,4098,-17,17,up
817,0,30,13,4149,4098,-17,17,up
818,0,31,14,4149,4098,-17,17,up
819,0,32,15,4149,4098,-17,17,up
820,0,33,16,4149,4098,-17,17,up
821,0,34,17,4149,4098,-17,17,up
822,0,35,18,4149,4098,-17,17,up
823,1,0,19,4149,4098,19,-19,dw
824,0,1,20,4149,4098,19,-19,dw
825,0,2,21,4149,4098,19,-19,dw
826,0,3,22,4149,4098,19,-19,dw
827,0,4,23,4149,4098,19,-19,dw
828,0,5,24,4149,4098,19,-19,dw
829,0,6,25,4149,4098,19,-19,dw
830,0,7,26,4149,4098,19,-19,dw
831,-1,8,0,4149,4098,-8,8,up
832,0,9,1,4149,4098,-8,8,up
833,0,10,2,4149,4098,-8,8,up
834,0,11,3,4149,4098,-8,8,up
835,0,12,4,4149,4098,-8,8,up
836,0,13,5,4149,4098,-8,8,up
837,0,14,6,4149,4098,-8,8,up
838,0,15,7,4149,4098,-8,8,up
839,1,0,8,4237,4098,8,-8,dw
840,0,1,9,4237,4098,8,-8,dw
841,0,2,10,4237,4098,8,-8,dw
842,0,3,11,4237,4098,8,-8,dw
843,0,4,12,4237,4098,8,-8,dw
844,0,5,13,4237,4098,8,-8,dw
845,0,6,14,4237,4098,8,-8,dw
846,0,7,15,4237,4098,8,-8,dw
847,0,8,16,4237,4098,8,-8,dw
848,0,9,17,4237,4098,8,-8,dw
849,0,10,18,4237,4098,8,-8,dw
850,0,11,19,4237,4098,8,-8,dw
851,0,12,20,4237,4098,8,-8,dw
852,0,13,21,4237,4098,8,-8,dw
853,0,14,22,4237,4098,8,-8,dw
854,0,15,23,4237,4098,8,-8,dw
855,0,16,24,4237,4098,8,-8,dw
856,0,17,25,4237,4098,8,-8,dw
857,0,18,26,4237,4098,8,-8,dw
858,0,19,27,4237,4098,8,-8,dw
859,0,20,28,4237,4098,8,-8,dw
860,0,21,29,4237,4098,8,-8,dw
861,0,22,30,4237,4098,8,-8,dw
862,0,23,31,4237,4098,8,-8,dw
863,0,24,32,4237,4098,8,-8,dw
864,0,25,33,4237,4098,8,-8,dw
865,0,26,34,4237,4098,8,-8,dw
866,0,27,35,4237,4098,8,-8,dw
867,0,28,36,4237,4098,8,-8,dw
868,-1,29,0,4237,4098,-29,29,up
869,0,30,1,4237,4098,-29,29,up
870,1,0,2,4237,4098,2,-2,dw
871,0,1,3,4237,4098,2,-2,dw
872,0,2,4,4237,4098,2,-2,dw
873,0,3,5,4237,4098,2,-2,dw
874,0,4,6,4237,4098,2,-2,dw
875,0,5,7,4237,4098,2,-2,dw
876,-1,6,0,4237,4178,-6,6,up
877,0,7,1,4237,4178,-6,6,up
878,1,0,2,4204,4178,2,-2,dw
879,0,1,3,4204,4178,2,-2,dw
880,0,2,4,4204,4178,2,-2,dw
881,0,3,5,4204,4178,2,-2,dw
882,0,4,6,4204,4178,2,-2,dw
883,0,5,7,4204,4178,2,-2,dw
884,-1,6,0,4204,4175,-6,6,up
885,0,7,1,4204,4175,-6,6,up
886,1,0,2,4208,4175,2,-2,dw
887,0,1,3,4208,4175,2,-2,dw
888,0,2,4,4208,4175,2,-2,dw
889,0,3,5,4208,4175,2,-2,dw
890,0,4,6,4208,4175,2,-2,dw
891,0,5,7,4208,4175,2,-2,dw
892,0,6,8,4208,4175,2,-2,dw
893,0,7,9,4208,4175,2,-2,dw
894,0,8,10,4208,4175,2,-2,dw
895,0,9,11,4208,4175,2,-2,dw
896,0,10,12,4208,4175,2,-2,dw
897,0,11,13,4208,4175,2,-2,dw
898,0,12,14,4208,4175,2,-2,dw
899,0,13,15,4208,4175,2,-2,dw
900,0,14,16,4208,4175,2,-2,dw
901,-1,15,0,4208,4162,-15,15,up
902,0,16,1,4208,4162,-15,15,up
903,0,17,2,4208,4162,-15,15,up
904,1,0,3,4189,4162,3,-3,dw
905,0,1,4,4189,4162,3,-3,dw
906,0,2,5,4189,4162,3,-3,dw
907,0,3,6,4189,4162,3,-3,dw
908,0,4,7,4189,4162,3,-3,dw
909,0,5,8,4189,4162,3,-3,dw
910,0,6,9,4189,4162,3,-3,dw
911,0,7,10,4189,4162,3,-3,dw
912,0,8,11,4189,4162,3,-3,dw
913,-1,9,0,4189,4132,-9,9,up
914,0,10,1,4189,4132,-9,9,up
915,0,11,2,4189,4132,-9,9,up
916,0,12,3,4189,4132,-9,9,up
917,0,13,4,4189,4132,-9,9,up
918,0,14,5,4189,4132,-9,9,up
919,0,15,6,4189,4132,-9,9,up
920,0,16,7,4189,4132,-9,9,up
921,0,17,8,4189,4132,-9,9,up
922,0,18,9,4189,4132,-9,9,up
923,0,19,10,4189,4132,-9,9,up
924,0,20,11,4189,4132,-9,9,up
925,0,21,12,4189,4132,-9,9,up
926,0,22,13,4189,4132,-9,9,up
927,0,23,14,4189,4132,-9,9,up
928,0,24,15,4189,4132,-9,9,up
929,0,25,16,4189,4132,-9,9,up
930,0,26,17,4189,4132,-9,9,up
931,1,0,18,4263,4132,18,-18,dw
932,0,1,19,4263,4132,18,-18,dw
933,0,2,20,4263,4132,18,-18,dw
934,0,3,21,4263,4132,18,-18,dw
935,0,4,22,4263,4132,18,-18,dw
936,0,5,23,4263,4132,18,-18,dw
937,0,6,24,4263,4132,18,-18,dw
938,0,7,25,4263,4132,18,-18,dw
939,0,8,26,4263,4132,18,-18,dw
940,0,9,27,4263,4132,18,-18,dw
941,0,10,28,4263,4132,18,-18,dw
942,0,11,29,4263,4132,18,-18,dw
943,0,12,30,4263,4132,18,-18,dw
944,0,13,31,4263,4132,18,-18,dw
945,0,14,32,4263,4132,18,-18,dw
946,0,15,33,4263,4132,18,-18,dw
947,0,16,34,4263,4132,18,-18,dw
948,0,17,35,4263,4132,18,-18,dw
949,0,18,36,4263,4132,18,-18,dw
950,0,19,37,4263,4132,18,-18,dw
951,-1,20,0,4263,4223,-20,20,up
952,0,21,1,4263,4223,-20,20,up
953,0,22,2,4263,4223,-20,20,up
954,0,23,3,4263,4223,-20,20,up
955,0,24,4,4263,4223,-20,20,up
956,0,25,5,4263,4223,-20,20,up
957,0,26,6,4263,4223,-20,20,up
958,0,27,7,4263,4223,-20,20,up
959,0,28,8,4263,4223,-20,20,up
960,0,29,9,4263,4223,-20,20,up
961,0,30,10,4263,4223,-20,20,up
962,0,31,11,4263,4223,-20,20,up
963,0,32,12,4263,4223,-20,20,up
964,0,33,13,4263,4223,-20,20,up
965,0,34,14,4263,4223,-20,20,up
966,0,35,15,4263,4223,-20,20,up
967,0,36,16,4263,4223,-20,20,up
968,0,37,17,4263,4223,-20,20,up
969,0,38,18,4263,4223,-20,20,up
970,0,39,19,4263,4223,-20,20,up
971,0,40,20,4263,4223,-20,20,up
972,1,0,21,4255,4223,21,-21,dw
973,0,1,22,4255,4223,21,-21,dw
974,0,2,23,4255,4223,21,-21,dw
975,0,3,24,4255,4223,21,-21,dw
976,0,4,25,4255,4223,21,-21,dw
977,0,5,26,4255,4223,21,-21,dw
978,0,6,27,4255,4223,21,-21,dw
979,0,7,28,4255,4223,21,-21,dw
980,0,8,29,4255,4223,21,-21,dw
981,0,9,30,4255,4223,21,-21,dw
982,0,10,31,4255,4223,21,-21,dw
983,0,11,32,4255,4223,21,-21,dw
984,0,12,33,4255,4223,21,-21,dw
985,0,13,34,4255,4223,21,-21,dw
986,0,14,35,4255,4223,21,-21,dw
987,0,15,36,4255,4223,21,-21,dw
988,0,16,37,4255,4223,21,-21,dw
989,0,17,38,4255,4223,21,-21,dw
990,0,18,39,4255,4223,21,-21,dw
991,0,19,40,4255,4223,21,-21,dw
992,0,20,41,4255,4223,21,-21,dw
993,0,21,42,4255,4223,21,-21,dw
994,0,22,43,4255,4223,21,-21,dw
995,0,23,44,4255,4223,21,-21,dw
996,0,24,45,4255,4223,21,-21,dw
997,0,25,46,4255,4223,21,-21,dw
998,0,26,47,4255,4223,21,-21,dw
999,0,27,48,4255,4223,21,-21,dw
1000,0,28,49,4255,4223,21,-21,dw
1001,0,29,50,4255,4223,21,-21,dw
1002,0,30,51,4255,4223,21,-21,dw
1003,0,31,52,4255,4223,21,-21,dw
1004,0,32,53,4255,4223,21,-21,dw
1005,0,33,54,4255,4223,21,-21,dw
1006,-1,34,0,4255,4215,-34,34,up
1007,0,35,1,4255,4215,-34,34,up
1008,0,36,2,4255,4215,-34,34,up
1009,0,37,3,4255,4215,-34,34,up
1010,0,38,4,4255,4215,-34,34,up
1011,0,39,5,4255,4215,-34,34,up
1012,0,40,6,4255,4215,-34,34,up
1013,0,41,7,4255,4215,-34,34,up
1014,0,42,8,4255,4215,-34,34,up
1015,0,43,9,4255,4215,-34,34,up
1016,1,0,10,4255,4215,10,-10,dw
1017,0,1,11,4255,4215,10,-10,dw
1018,0,2,12,4255,4215,10,-10,dw
1019,0,3,13,4255,4215,10,-10,dw
1020,-1,4,0,4255,4215,-4,4,up
1021,0,5,1,4255,4215,-4,4,up
1022,0,6,2,4255,4215,-4,4,up
1023,0,7,3,4255,4215,-4,4,up
1024,0,8,4,4255,4215,-4,4,up
1025,0,9,5,4255,4215,-4,4,up
1026,0,10,6,4255,4215,-4,4,up
1027,0,11,7,4255,4215,-4,4,up
1028,0,12,8,4255,4215,-4,4,up
1029,0,13,9,4255,4215,-4,4,up
1030,0,14,10,4255,4215,-4,4,up
1031,0,15,11,4255,4215,-4,4,up
1032,0,16,12,4255,4215,-4,4,up
1033,0,17,13,4255,4215,-4,4,up
1034,0,18,14,4255,4215,-4,4,up
1035,0,19,15,4255,4215,-4,4,up
1036,0,20,16,4255,4215,-4,4,up
1037,0,21,17,4255,4215,-4,4,up
1038,0,22,18,4255,4215,-4,4,up
1039,0,23,19,4255,4215,-4,4,up
1040,0,24,20,4255,4215,-4,4,up
1041,0,25,21,4255,4215,-4,4,up
1042,0,26,22,4255,4215,-4,4,up
1043,0,27,23,4255,4215,-4,4,up
1044,1,0,24,4317,4215,24,-24,dw
1045,0,1,25,4317,4215,24,-24,dw
1046,0,2,26,4317,4215,24,-24,dw
1047,0,3,27,4317,4215,24,-24,dw
1048,0,4,28,4317,4215,24,-24,dw
1049,0,5,29,4317,4215,24,-24,dw
1050,0,6,30,4317,4215,24,-24,dw
1051,0,7,31,4317,4215,24,-24,dw
1052,0,8,32,4317,4215,24,-24,dw
1053,0,9,33,4317,4215,24,-24,dw
1054,0,10,34,4317,4215,24,-24,dw
1055,0,11,35,4317,4215,24,-24,dw
1056,0,12,36,4317,4215,24,-24,dw
1057,0,13,37,4317,4215,24,-24,dw
1058,0,14,38,4317,4215,24,-24,dw
1059,-1,15,0,4317,4288,-15,15,up
1060,0,16,1,4317,4288,-15,15,up
1061,0,17,2,4317,4288,-15,15,up
1062,0,18,3,4317,4288,-15,15,up
1063,0,19,4,4317,4288,-15,15,up
1064,0,20,5,4317,4288,-15,15,up
1065,0,21,6,4317,4288,-15,15,up
1066,0,22,7,4317,4288,-15,15,up
1067,0,23,8,4317,4288,-15,15,up
1068,0,24,9,4317,4288,-15,15,up
1069,0,25,10,4317,4288,-15,15,up
1070,0,26,11,4317,4288,-15,15,up
1071,0,27,12,4317,4288,-15,15,up
1072,0,28,13,4317,4288,-15,15,up
1073,0,29,14,4317,4288,-15,15,up
1074,0,30,15,4317,4288,-15,15,up
1075,0,31,16,4317,4288,-15,15,up
1076,0,32,17,4317,4288,-15,15,up
1077,0,33,18,4317,4288,-15,15,up
1078,0,34,19,4317,4288,-15,15,up
1079,0,35,20,4317,4288,-15,15,up
1080,0,36,21,4317,4288,-15,15,up
1081,1,0,22,4323,4288,22,-22,dw
1082,0,1,23,4323,4288,22,-22,dw
1083,0,2,24,4323,4288,22,-22,dw
1084,0,3,25,4323,4288,22,-22,dw
1085,0,4,26,4323,4288,22,-22,dw
1086,0,5,27,4323,4288,22,-22,dw
1087,0,6,28,4323,4288,22,-22,dw
1088,0,7,29,4323,4288,22,-22,dw
1089,0,8,30,4323,4288,22,-22,dw
1090,0,9,31,4323,4288,22,-22,dw
1091,0,10,32,4323,4288,22,-22,dw
1092,-1,11,0,4323,4297,-11,11,up
1093,0,12,1,4323,4297,-11,11,up
1094,0,13,2,4323,4297,-11,11,up
1095,0,14,3,4323,4297,-11,11,up
1096,0,15,4,4323,4297,-11,11,up
1097,0,16,5,4323,4297,-11,11,up
1098,0,17,6,4323,4297,-11,11,up
1099,0,18,7,4323,4297,-11,11,up
1100,0,19,8,4323,4297,-11,11,up
1101,0,20,9,4323,4297,-11,11,up
1102,1,0,10,4356,4297,10,-10,dw
1103,0,1,11,4356,4297,10,-10,dw
1104,0,2,12,4356,4297,10,-10,dw
1105,0,3,13,4356,4297,10,-10,dw
1106,0,4,14,4356,4297,10,-10,dw
1107,0,5,15,4356,4297,10,-10,dw
1108,-1,6,0,4356,4305,-6,6,up
1109,0,7,1,4356,4305,-6,6,up
1110,1,0,2,4344,4305,2,-2,dw
1111,0,1,3,4344,4305,2,-2,dw
1112,0,2,4,4344,4305,2,-2,dw
1113,0,3,5,4344,4305,2,-2,dw
1114,-1,4,0,4344,4305,-4,4,up
1115,0,5,1,4344,4305,-4,4,up
1116,0,6,2,4344,4305,-4,4,up
1117,0,7,3,4344,4305,-4,4,up
1118,0,8,4,4344,4305,-4,4,up
1119,0,9,5,4344,4305,-4,4,up
1120,0,10,6,4344,4305,-4,4,up
1121,1,0,7,4344,4305,7,-7,dw
1122,0,1,8,4344,4305,7,-7,dw
1123,0,2,9,4344,4305,7,-7,dw
1124,0,3,10,4344,4305,7,-7,dw
1125,0,4,11,4344,4305,7,-7,dw
1126,0,5,12,4344,4305,7,-7,dw
1127,0,6,13,4344,4305,7,-7,dw
1128,0,7,14,4344,4305,7,-7,dw
1129,0,8,15,4344,4305,7,-7,dw
1130,0,9,16,4344,4305,7,-7,dw
1131,0,10,17,4344,4305,7,-7,dw
1132,0,11,18,4344,4305,7,-7,dw
1133,0,12,19,4344,4305,7,-7,dw
1134,0,13,20,4344,4305,7,-7,dw
1135,0,14,21,4344,4305,7,-7,dw
1136,0,15,22,4344,4305,7,-7,dw
1137,0,16,23,4344,4305,7,-7,dw
1138,0,17,24,4344,4305,7,-7,dw
1139,0,18,25,4344,4305,7,-7,dw
1140,0,19,26,4344,4305,7,-7,dw
1141,0,20,27,4344,4305,7,-7,dw
1142,0,21,28,4344,4305,7,-7,dw
1143,0,22,29,4344,4305,7,-7,dw
1144,0,23,30,4344,4305,7,-7,dw
1145,0,24,31,4344,4305,7,-7,dw
1146,0,25,32,4344,4305,7,-7,dw
1147,0,26,33,4344,4305,7,-7,dw
1148,0,27,34,4344,4305,7,-7,dw
1149,0,28,35,4344,4305,7,-7,dw
1150,0,29,36,4344,4305,7,-7,dw
1151,0,30,37,4344,4305,7,-7,dw
1152,0,31,38,4344,4305,7,-7,dw
1153,0,32,39,4344,4305,7,-7,dw
1154,0,33,40,4344,4305,7,-7,dw
1155,-1,34,0,4344,4284,-34,34,up
1156,0,35,1,4344,4284,-34,34,up
1157,0,36,2,4344,4284,-34,34,up
1158,0,37,3,4344,4284,-34,34,up
1159,0,38,4,4344,4284,-34,34,up
1160,1,0,5,4326,4284,5,-5,dw
1161,0,1,6,4326,4284,5,-5,dw
1162,0,2,7,4326,4284,5,-5,dw
1163,0,3,8,4326,4284,5,-5,dw
1164,-1,4,0,4326,4294,-4,4,up
1165,0,5,1,4326,4294,-4,4,up
1166,0,6,2,4326,4294,-4,4,up
1167,0,7,3,4326,4294,-4,4,up
1168,0,8,4,4326,4294,-4,4,up
1169,0,9,5,4326,4294,-4,4,up
1170,0,10,6,4326,4294,-4,4,up
1171,1,0,7,4333,4294,7,-7,dw
1172,0,1,8,4333,4294,7,-7,dw
1173,0,2,9,4333,4294,7,-7,dw
1174,0,3,10,4333,4294,7,-7,dw
1175,0,4,11,4333,4294,7,-7,dw
1176,0,5,12,4333,4294,7,-7,dw
1177,0,6,13,4333,4294,7,-7,dw
1178,0,7,14,4333,4294,7,-7,dw
1179,0,8,15,4333,4294,7,-7,dw
1180,-1,9,0,4333,4248,-9,9,up
1181,0,10,1,4333,4248,-9,9,up
1182,0,11,2,4333,4248,-9,9,up
1183,0,12,3,4333,4248,-9,9,up
1184,0,13,4,4333,4248,-9,9,up
1185,0,14,5,4333,4248,-9,9,up
1186,1,0,6,4333,4248,6,-6,dw
1187,0,1,7,4333,4248,6,-6,dw
1188,0,2,8,4333,4248,6,-6,dw
1189,0,3,9,4333,4248,6,-6,dw
1190,0,4,10,4333,4248,6,-6,dw
1191,0,5,11,4333,4248,6,-6,dw
1192,0,6,12,4333,4248,6,-6,dw
1193,0,7,13,4333,4248,6,-6,dw
1194,0,8,14,4333,4248,6,-6,dw
1195,0,9,15,4333,4248,6,-6,dw
1196,0,10,16,4333,4248,6,-6,dw
1197,0,11,17,4333,4248,6,-6,dw
1198,0,12,18,4333,4248,6,-6,dw
1199,-1,13,0,4333,4248,-13,13,up
1200,0,14,1,4333,4248,-13,13,up
1201,0,15,2,4333,4248,-13,13,up
1202,0,16,3,4333,4248,-13,13,up
1203,0,17,4,4333,4248,-13,13,up
1204,0,18,5,4333,4248,-13,13,up
1205,0,19,6,4333,4248,-13,13,up
1206,0,20,7,4333,4248,-13,13,up
1207,0,21,8,4333,4248,-13,13,up
1208,0,22,9,4333,4248,-13,13,up
1209,0,23,10,4333,4248,-13,13,up
1210,0,24,11,4333,4248,-13,13,up
1211,0,25,12,4333,4248,-13,13,up
1212,0,26,13,4333,4248,-13,13,up
1213,0,27,14,4333,4248,-13,13,up
1214,1,0,15,4305,4248,15,-15,dw
1215,0,1,16,4305,4248,15,-15,dw
1216,0,2,17,4305,4248,15,-15,dw
1217,0,3,18,4305,4248,15,-15,dw
1218,0,4,19,4305,4248,15,-15,dw
1219,0,5,20,4305,4248,15,-15,dw
1220,0,6,21,4305,4248,15,-15,dw
1221,0,7,22,4305,4248,15,-15,dw
1222,0,8,23,4305,4248,15,-15,dw
1223,0,9,24,4305,4248,15,-15,dw
1224,0,10,25,4305,4248,15,-15,dw
1225,0,11,26,4305,4248,15,-15,dw
1226,0,12,27,4305,4248,15,-15,dw
1227,0,13,28,4305,4248,15,-15,dw
1228,0,14,29,4305,4248,15,-15,dw
1229,0,15,30,4305,4248,15,-15,dw
1230,0,16,31,4305,4248,15,-15,dw
1231,0,17,32,4305,4248,15,-15,dw
1232,0,18,33,4305,4248,15,-15,dw
1233,0,19,34,4305,4248,15,-15,dw
1234,0,20,35,4305,4248,15,-15,dw
1235,0,21,36,4305,4248,15,-15,dw
1236,0,22,37,4305,4248,15,-15,dw
1237,0,23,38,4305,4248,15,-15,dw
1238,0,24,39,4305,4248,15,-15,dw
1239,0,25,40,4305,4248,15,-15,dw
1240,0,26,41,4305,4248,15,-15,dw
1241,0,27,42,4305,4248,15,-15,dw
1242,0,28,43,4305,4248,15,-15,dw
1243,0,29,44,4305,4248,15,-15,dw
1244,0,30,45,4305,4248,15,-15,dw
1245,0,31,46,4305,4248,15,-15,dw
1246,-1,32,0,4305,4218,-32,32,up
1247,0,33,1,4305,4218,-32,32,up
1248,0,34,2,4305,4218,-32,32,up
1249,0,35,3,4305,4218,-32,32,up
1250,1,0,4,4262,4218,4,-4,dw
1251,0,1,5,4262,4218,4,-4,dw
1252,0,2,6,4262,4218,4,-4,dw
1253,0,3,7,4262,4218,4,-4,dw
1254,0,4,8,4262,4218,4,-4,dw
1255,0,5,9,4262,4218,4,-4,dw
1256,0,6,10,4262,4218,4,-4,dw
1257,0,7,11,4262,4218,4,-4,dw
1258,0,8,12,4262,4218,4,-4,dw
1259,0,9,13,4262,4218,4,-4,dw
1260,0,10,14,4262,4218,4,-4,dw
1261,0,11,15,4262,4218,4,-4,dw
1262,0,12,16,4262,4218,4,-4,dw
1263,0,13,17,4262,4218,4,-4,dw
1264,0,14,18,4262,4218,4,-4,dw
1265,0,15,19,4262,4218,4,-4,dw
1266,0,16,20,4262,4218,4,-4,dw
1267,0,17,21,4262,4218,4,-4,dw
1268,0,18,22,4262,4218,4,-4,dw
1269,0,19,23,4262,4218,4,-4,dw
1270,0,20,24,4262,4218,4,-4,dw
1271,0,21,25,4262,4218,4,-4,dw
1272,-1,22,0,4262,4121,-22,22,up
1273,0,23,1,4262,4121,-22,22,up
1274,0,24,2,4262,4121,-22,22,up
1275,0,25,3,4262,4121,-22,22,up
1276,0,26,4,4262,4121,-22,22,up
1277,0,27,5,4262,4121,-22,22,up
1278,0,28,6,4262,4121,-22,22,up
1279,0,29,7,4262,4121,-22,22,up
1280,0,30,8,4262,4121,-22,22,up
1281,0,31,9,4262,4121,-22,22,up
