,ma12_ratio,ma23_ratio,ma13_ratio,ma_category
60,1.0002114128246253,1.0002592346547718,1.000470702284928,4.0
61,1.000479957621139,1.000415683254567,1.000895840386052,4.0
62,1.0007708348888253,1.000607450321691,1.0013787534544176,4.0
63,1.0008308651132116,1.0006968889839654,1.0015283331179214,4.0
64,1.000894979444106,1.00079041953746,1.001686106390804,4.0
65,1.0009453020285533,1.0008785294271856,1.0018246619313886,4.0
66,1.0009401697204106,1.000937123094379,1.0018781738695473,4.0
67,1.0010608791556403,1.0010602495781316,1.0021222535304493,4.0
68,1.001205107225457,1.0012034117401878,1.0024099692058281,4.0
69,1.0014359159187283,1.001402706035647,1.002840636122301,4.0
70,1.0013039137275492,1.0014197609587474,1.0027255259321006,4.0
71,1.0010900564221379,1.0013750462698539,1.002466601570009,4.0
72,1.0009593919266362,1.0013525157837109,1.0023132053030708,4.0
73,1.0009932456031347,1.001405317007324,1.0023999584353973,4.0
74,1.0008418801879908,1.0013578954484024,1.0022009188216685,4.0
75,1.0008942883501306,1.0014062288601318,1.0023017747843495,4.0
76,1.0008771117427786,1.0014199988182797,1.0022983560586964,4.0
77,1.0007978145141416,1.001396934068905,1.0021958630773222,4.0
78,1.0008116288828495,1.0014164751469685,1.002229253681959,4.0
79,1.0007107753999434,1.00137391122674,1.0020856631689847,4.0
80,1.000504175911375,1.001263986762809,1.0017687999458622,4.0
81,1.000319488304594,1.0011476511704087,1.0014675061361296,4.0
82,1.000124929525163,1.001010614775435,1.001135670556222,4.0
83,1.000077299539951,1.0009384698174444,1.0010158419006807,4.0
84,0.9999979955208105,1.0008476563731339,1.0008456501948348,5.0
85,0.9999138804110607,1.0007501229507658,1.0006639387615464,5.0
86,1.000096261227949,1.000793667871873,1.000890005499266,4.0
87,1.0003674193525045,1.0009051347488682,1.001272886665396,4.0
88,1.000662518741794,1.001055827670136,1.0017190459175493,4.0
89,1.000847507034518,1.0011731091815623,1.002021610434364,4.0
90,1.0010559339476077,1.0013185411112486,1.0023758673511771,4.0
91,1.001082261878773,1.0013810239011505,1.0024647804094453,4.0
92,1.0012200944515075,1.0015038026746916,1.0027257319074987,4.0
93,1.0012382096848684,1.001570484898651,1.002810639173131,4.0
94,1.0013957676609557,1.0017114797404263,1.0031096362294563,4.0
95,1.0018662683152382,1.002034065823691,1.003904130251527,4.0
96,1.002257600886138,1.0023510805117282,1.0046139891993129,4.0
97,1.002481065553237,1.0026046974201206,1.0050922253984031,4.0
98,1.0026867675735667,1.0028603904494109,1.0055548432272847,4.0
99,1.0029923700759367,1.0031802453107317,1.0061821318575705,4.0
100,1.0034459330698478,1.0035988918056034,1.007057226415739,4.0
101,1.0035483562800722,1.0038551469090817,1.0074171826238993,4.0
102,1.0036716037581326,1.0041196624514017,1.0078063919776732,4.0
103,1.003674008783248,1.004316897579592,1.0080067666824637,4.0
104,1.003710570240585,1.0045210748657258,1.0082484208721632,4.0
105,1.0023217107728224,1.0039372934555424,1.0062681454849964,4.0
106,1.0013216580931459,1.0034333206004842,1.0047595163695882,4.0
107,1.0007470954313096,1.00307125143053,1.0038206413797517,4.0
108,1.0007150114655157,1.002957674022322,1.003674800258675,4.0
109,1.0009678459862779,1.0030026509803023,1.0039734030702796,4.0
110,1.0005875870708778,1.0027300080296921,1.0033191992179915,4.0
111,1.0001054963524774,1.0023723629918095,1.0024781096199293,4.0
112,0.9996245629152832,1.0019787982902013,1.0016026182912232,5.0
113,0.9993334183040329,1.0016544677350931,1.0009867832012171,5.0
114,0.9992097527491176,1.0014059125191421,1.0006145542497566,5.0
115,0.9992043857036883,1.0012219644028921,1.000425377894232,5.0
116,0.999354063188309,1.0011330367090678,1.0004863680272573,5.0
117,0.998913640386026,1.0007460714202339,0.9996589013043999,6.0
118,0.9984473714583546,1.0003153470381294,0.9987622288796721,6.0
119,0.9979750809763525,0.999851230217694,0.9978266124408087,1.0
120,0.9978510353440919,0.9995477880553989,0.9973997951869767,1.0
121,0.9979550000022906,0.999371829089168,0.9973281137009699,1.0
122,0.9979760569599092,0.9991739537432198,0.9971516825737011,1.0
123,0.9978654365223806,0.9989189323631328,0.9967866764930078,1.0
124,0.9978598338507458,0.9987231341877552,0.9965857007434895,1.0
125,0.99794140878996,0.9985859405360934,0.9965302602964363,1.0
126,0.9980214206336625,0.9984660396712737,0.9964904953671915,1.0
127,0.9985285631042112,0.9985956093367355,0.9971262389131849,1.0
128,0.9987964395399139,0.9986484099558043,0.9974464762160536,1.0
129,0.9990710447301289,0.9987341152396544,0.9978063359201024,1.0
130,0.9995060101808791,0.9989353208977055,0.9984418570192218,1.0
131,1.0000244996113359,0.9992226843241666,0.9992471648915705,2.0
132,1.0003498064757217,0.9994502143022903,0.9997998284594146,2.0
133,1.000475063726649,0.9995942900799711,1.0000691610685537,3.0
134,1.0007110480211154,0.9998052880207486,1.0005161975922965,3.0
135,1.0009132904203337,1.0000137515134802,1.0009270544929394,4.0
136,1.0011312992251427,1.0002427701132706,1.0013743439840543,4.0
137,1.0010741734001036,1.0003341357873856,1.001408668107264,4.0
138,1.001331154775566,1.0005845755341598,1.0019165084702397,4.0
139,1.0015607442394208,1.0008361165140667,1.00239816571752,4.0
140,1.001691879551738,1.0010465241105697,1.0027401742550508,4.0
141,1.0018403153743594,1.0012695655429704,1.0031122173183173,4.0
142,1.0020406733904306,1.0015255065760722,1.0035692930271796,4.0
143,1.0019335517009444,1.0016221998406227,1.0035588881488282,4.0
144,1.0018094099057833,1.001690685041018,1.0035031540890622,4.0
145,1.001676857168949,1.001735317255206,1.0034150843033347,4.0
146,1.0015566909373634,1.001767892184779,1.0033273351838847,4.0
