time,open,high,low,close,volume
2025/07/24-13:20,6202.2,6206,6196.6,6200.8,481
2025/07/24-13:25,6200.4,6204,6193.6,6201.8,505
2025/07/24-13:30,6203,6210.4,6200,6209.8,678
2025/07/24-13:35,6210,6212.2,6202.8,6202.8,703
2025/07/24-13:40,6202.6,6207.6,6200.2,6207.2,486
2025/07/24-13:45,6207.6,6211.4,6184.6,6186.2,1009
2025/07/24-13:50,6185.8,6205.8,6176,6199.6,1990
2025/07/24-13:55,6199.2,6201.4,6190,6198,802
2025/07/24-14:00,6198.6,6199,6179,6192.8,1143
2025/07/24-14:05,6194,6205.8,6191.4,6203.4,725
2025/07/24-14:10,6203.2,6208.2,6199.4,6204.8,787
2025/07/24-14:15,6205,6208.4,6200,6206.4,525
2025/07/24-14:20,6205.8,6211,6202.6,6205,615
2025/07/24-14:25,6205,6210.8,6203.2,6208.8,505
2025/07/24-14:30,6209.2,6217.8,6206.8,6213,843
2025/07/24-14:35,6213.8,6225.8,6210.8,6225.8,1078
2025/07/24-14:40,6226,6229.6,6219,6228,1183
2025/07/24-14:45,6228,6228.6,6215.2,6221.4,1101
2025/07/24-14:50,6221.4,6223,6214.6,6221.4,772
2025/07/24-14:55,6221.4,6232.8,6217.8,6231.8,1560
2025/07/24-15:00,6232,6234.6,6222.2,6226,1929
2025/07/25-09:35,6218,6226.4,6207.2,6218.4,3784
2025/07/25-09:40,6218.6,6222,6204.4,6217.6,1839
2025/07/25-09:45,6217.6,6217.6,6207,6208.4,1422
2025/07/25-09:50,6208,6210,6200.2,6203.8,1453
2025/07/25-09:55,6203.8,6224.8,6201.6,6223.4,1388
2025/07/25-10:00,6223.4,6228.8,6219.6,6220.2,1164
2025/07/25-10:05,6219.8,6227.8,6217.6,6227.6,879
2025/07/25-10:10,6227.8,6228.2,6209,6213.4,943
2025/07/25-10:15,6213.4,6219.2,6207,6216.2,999
2025/07/25-10:20,6216.2,6216.6,6208.6,6210.4,492
2025/07/25-10:25,6209.2,6215.4,6204.2,6212.4,587
2025/07/25-10:30,6212,6216,6209.4,6216,386
2025/07/25-10:35,6216,6228.8,6215.2,6228.6,748
2025/07/25-10:40,6228,6231,6221.8,6222,803
2025/07/25-10:45,6221.4,6223.8,6217.2,6219.6,532
2025/07/25-10:50,6219.6,6222,6212,6217.6,490
2025/07/25-10:55,6216.8,6218.6,6209,6211,514
2025/07/25-11:00,6211,6211.2,6189.6,6197.8,1952
2025/07/25-11:05,6197.4,6207.8,6196,6202.6,973
2025/07/25-11:10,6202.4,6205.2,6191.6,6205.2,795
2025/07/25-11:15,6205.2,6214.6,6204.2,6211,762
2025/07/25-11:20,6211.6,6214,6207.4,6213.2,364
2025/07/25-11:25,6213.8,6214.4,6206,6210.8,341
2025/07/25-11:30,6211,6211,6203.8,6204.2,428
2025/07/25-13:05,6203.4,6211,6198,6206,1030
2025/07/25-13:10,6204.8,6213.8,6202.8,6212,481
2025/07/25-13:15,6211.6,6214.6,6201.8,6203.6,523
2025/07/25-13:20,6203.8,6208.8,6202,6203.6,302
2025/07/25-13:25,6204.2,6211.4,6202.4,6210.2,366
2025/07/25-13:30,6211,6215.6,6209,6213,590
2025/07/25-13:35,6213,6219,6206.4,6217.8,683
2025/07/25-13:40,6218.4,6218.4,6207.2,6208.8,424
2025/07/25-13:45,6209.6,6214,6204.6,6206.4,362
2025/07/25-13:50,6206,6211.8,6206,6208.8,267
2025/07/25-13:55,6208.6,6213,6207,6213,244
2025/07/25-14:00,6212,6221,6210.2,6220.2,588
2025/07/25-14:05,6220.4,6224.8,6217,6222.4,774
2025/07/25-14:10,6222.6,6226.2,6219.2,6219.4,660
2025/07/25-14:15,6219.2,6221.6,6213.2,6215.8,492
2025/07/25-14:20,6215.6,6219.6,6211.4,6213.2,423
2025/07/25-14:25,6213,6215.8,6196.6,6202.6,1008
2025/07/25-14:30,6203.4,6213.8,6202.8,6211.8,1132
2025/07/25-14:35,6211.8,6222.4,6211.8,6222,681
2025/07/25-14:40,6222.4,6223,6216.2,6219.6,742
2025/07/25-14:45,6219.8,6222,6215,6217.2,575
2025/07/25-14:50,6218.2,6225.8,6216.8,6222.8,671
2025/07/25-14:55,6223,6225,6218.4,6219.2,779
2025/07/25-15:00,6219.2,6220,6214.8,6216,1243
2025/07/28-09:35,6218.4,6220.4,6176.2,6179.6,5314
2025/07/28-09:40,6180.4,6192.8,6178.8,6190.8,2851
2025/07/28-09:45,6190.4,6204.8,6188.4,6202.2,1550
2025/07/28-09:50,6202,6203.2,6191,6199.6,1160
2025/07/28-09:55,6199.8,6224.8,6199.8,6224.6,1631
2025/07/28-10:00,6224.6,6232,6222,6224.8,1783
2025/07/28-10:05,6225.4,6228.6,6218.2,6225.6,974
2025/07/28-10:10,6224.8,6242.2,6224.8,6240.8,1362
2025/07/28-10:15,6240.8,6248,6239.2,6247,1403
2025/07/28-10:20,6247.8,6249.8,6242,6246,977
2025/07/28-10:25,6246,6246.2,6233,6242.4,1085
2025/07/28-10:30,6241.6,6246.8,6235.4,6240.8,679
2025/07/28-10:35,6241.4,6246.2,6239,6246.2,555
2025/07/28-10:40,6246.2,6250.6,6240,6240.8,581
2025/07/28-10:45,6241.6,6247.6,6238.2,6245,281
2025/07/28-10:50,6245.4,6251.6,6244.2,6245.4,554
2025/07/28-10:55,6245.2,6250,6244,6250,273
2025/07/28-11:00,6250.6,6251.4,6233.8,6243.8,896
2025/07/28-11:05,6243.8,6249,6240.6,6245.2,397
2025/07/28-11:10,6245.2,6249.6,6241,6241,296
2025/07/28-11:15,6241.8,6247.2,6238.4,6240.4,340
2025/07/28-11:20,6240.6,6246.6,6233,6233,476
2025/07/28-11:25,6232.4,6233.4,6216.2,6218,1727
2025/07/28-11:30,6218.8,6224.8,6195.4,6196,2259
2025/07/28-13:05,6195,6223,6192.8,6219,2100
2025/07/28-13:10,6218.6,6223.8,6216.2,6219.4,1071
2025/07/28-13:15,6219.4,6226,6219.2,6226,619
2025/07/28-13:20,6226,6232.2,6224.4,6228.8,793
