,v3_strength,mv13_ratio,bsp,zig,peak,p_pos,valley,p_v_value,v_pos,z_pos,dw_pct_prev,up_pct_prev,z_pct_prev,z_len_prev,z_pct_prev_avg,up_pct_avg,up_pct_avg_k,dw_pct_avg,dw_pct_avg_k,zig_pct_curr,zig_pct_curr_avg_k,zig_pct_avg,zig_pct_avg_k
7830,0.5632635318393004,1.3202318638252757,0.319,0,3710.0,27,3666.0,3666.0,6,6,-1.186,0.0,-1.186,20.0,-0.0593,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.24549918166938411,0.03507131166705487,1.2261912863070539,0.07201704003813154
7831,0.5292500891055776,1.316655283279748,0.292,0,3710.0,28,3666.0,3666.0,7,7,-1.186,0.0,-1.186,20.0,-0.0593,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.35460992907800915,0.04432624113475114,1.2261912863070539,0.07201704003813154
7832,0.8901697512868779,1.3206247503696096,0.467,0,3710.0,29,3666.0,3666.0,8,8,-1.186,0.0,-1.186,20.0,-0.0593,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.10911074740862503,0.012123416378736115,1.2261912863070539,0.07201704003813154
7833,1.2873588215981782,1.3629322984765382,0.679,0,3710.0,30,3666.0,3666.0,9,9,-1.186,0.0,-1.186,20.0,-0.0593,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.4364429896344779,0.04364429896344779,1.2261912863070539,0.07201704003813154
7834,1.1684246143306503,1.3546627442460202,0.638,0,3710.0,31,3666.0,3666.0,10,10,-1.186,0.0,-1.186,20.0,-0.0593,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.4637206764866342,0.04215642513514856,1.2261912863070539,0.07201704003813154
7835,0.8234086601254141,1.0504359957563025,0.472,0,3710.0,32,3666.0,3666.0,11,11,-1.186,0.0,-1.186,20.0,-0.0593,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.3818876159301654,0.03182396799418045,1.2261912863070539,0.07201704003813154
7836,0.5361960234920164,0.9640113148399377,0.316,0,3710.0,33,3666.0,3666.0,12,12,-1.186,0.0,-1.186,20.0,-0.0593,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.24549918166938411,0.01888455243610647,1.2261912863070539,0.07201704003813154
7837,0.6819516258809398,0.9134085539653419,1.346,0,3710.0,34,3666.0,3666.0,13,13,-1.186,0.0,-1.186,20.0,-0.0593,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.27277686852154037,0.019484062037252885,1.2261912863070539,0.07201704003813154
7838,0.44728423794482236,0.8303342107261801,0.276,0,3710.0,35,3666.0,3666.0,14,14,-1.186,0.0,-1.186,20.0,-0.0593,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.3273322422258529,0.021822149481723525,1.2261912863070539,0.07201704003813154
7839,0.40025226617858284,0.7817945988812004,0.264,0,3710.0,36,3666.0,3666.0,15,15,-1.186,0.0,-1.186,20.0,-0.0593,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.4637206764866342,0.028982542280414636,1.2261912863070539,0.07201704003813154
7840,0.9061117304262577,0.7719421480840865,0.61,1,3685.0,0,3666.0,3685.0,16,0,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,-1.2868954166666668,0.07201704003813154
7841,0.8447417019460631,0.7600008710611703,0.61,0,3685.0,1,3666.0,3685.0,17,1,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.16282225237449488,-0.08141112618724744,-1.2868954166666668,0.07201704003813154
7842,0.2905156514616239,0.7381497847707443,0.23,0,3685.0,2,3666.0,3685.0,18,2,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.054274084124827926,-0.018091361374942643,-1.2868954166666668,0.07201704003813154
7843,0.40405279798032434,0.7261798149545321,1.076,0,3685.0,3,3666.0,3685.0,19,3,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.054274084124827926,-0.013568521031206981,-1.2868954166666668,0.07201704003813154
7844,0.31483844313926523,0.6797267919277443,0.888,0,3685.0,4,3666.0,3685.0,20,4,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.08141112618724744,-0.016282225237449488,-1.2868954166666668,0.07201704003813154
7845,0.2238830484818826,0.5940123729094389,0.674,0,3685.0,5,3666.0,3685.0,21,5,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.10854816824965585,-0.018091361374942643,-1.2868954166666668,0.07201704003813154
7846,0.6638605358938534,0.5544114634895708,0.586,0,3685.0,6,3666.0,3685.0,22,6,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.27137042062415073,-0.03876720294630725,-1.2868954166666668,0.07201704003813154
7847,1.5965759737821321,0.6131654876055485,1.396,0,3685.0,7,3666.0,3685.0,23,7,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.32564450474897866,-0.04070556309362233,-1.2868954166666668,0.07201704003813154
7848,0.7425350273371167,0.6288358107821962,0.652,0,3685.0,8,3666.0,3685.0,24,8,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.4070556309362261,-0.045228403437358455,-1.2868954166666668,0.07201704003813154
7849,1.1288019311396265,0.6632864151038984,1.003,0,3685.0,9,3666.0,3685.0,25,9,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.48846675712347354,-0.048846675712347354,-1.2868954166666668,0.07201704003813154
7850,0.7355044624386785,0.6866863867872379,0.657,0,3685.0,10,3666.0,3685.0,26,10,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3799185888738177,-0.034538053533983426,-1.2868954166666668,0.07201704003813154
7851,0.5580147099159012,0.7003162328795185,1.659,0,3685.0,11,3666.0,3685.0,27,11,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3799185888738177,-0.031659882406151474,-1.2868954166666668,0.07201704003813154
7852,0.37760410617011025,0.6573367188578173,0.337,0,3685.0,12,3666.0,3685.0,28,12,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.4070556309362261,-0.03131197161047893,-1.2868954166666668,0.07201704003813154
7853,0.4197587517473015,0.6236028697867205,0.388,0,3685.0,13,3666.0,3685.0,29,13,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3527815468113982,-0.025198681915099868,-1.2868954166666668,0.07201704003813154
7854,0.711846474483585,0.6594276482609929,0.647,0,3685.0,14,3666.0,3685.0,30,14,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.24423337856174232,-0.016282225237449488,-1.2868954166666668,0.07201704003813154
7855,0.5533533588063706,0.6722380423004699,1.661,0,3685.0,15,3666.0,3685.0,31,15,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.27137042062415073,-0.01696065128900942,-1.2868954166666668,0.07201704003813154
7856,0.7415130831313272,0.7242223788767636,0.692,0,3685.0,16,3666.0,3685.0,32,16,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3799185888738177,-0.022348152286695157,-1.2868954166666668,0.07201704003813154
7857,0.6466478448561667,0.7628794178429453,0.616,0,3685.0,17,3666.0,3685.0,33,17,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.29850746268657025,-0.01658374792703168,-1.2868954166666668,0.07201704003813154
7858,0.5600349462648548,0.7534737596727603,0.535,0,3685.0,18,3666.0,3685.0,34,18,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.16282225237449488,-0.008569592230236572,-1.2868954166666668,0.07201704003813154
7859,0.676987791764185,0.6735789797207844,2.154,0,3685.0,19,3666.0,3685.0,35,19,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.1899592944369033,-0.009497964721845165,-1.2868954166666668,0.07201704003813154
7860,0.5942754228885473,0.6614166208394718,0.577,0,3685.0,20,3666.0,3685.0,36,20,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.13568521031207537,-0.006461200491051208,-1.2868954166666668,0.07201704003813154
7861,0.7245257437025491,0.6224946209089728,0.718,0,3685.0,21,3666.0,3685.0,37,21,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.054274084124827926,-0.002467003823855815,-1.2868954166666668,0.07201704003813154
7862,0.581721441266052,0.6087909524857076,0.573,0,3685.0,22,3666.0,3685.0,38,22,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.24423337856174232,-0.01061884254616271,-1.2868954166666668,0.07201704003813154
7863,0.6503099680092872,0.6140261020149187,0.741,0,3685.0,23,3666.0,3685.0,39,23,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.32564450474897866,-0.013568521031207445,-1.2868954166666668,0.07201704003813154
7864,0.936451069098192,0.6577465607850186,1.085,0,3685.0,24,3666.0,3685.0,40,24,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.48846675712347354,-0.01953867028493894,-1.2868954166666668,0.07201704003813154
7865,3.55621702213152,0.8953837371155514,3.774,0,3685.0,25,3666.0,3685.0,41,25,0.0,0.5183,0.5183,15.0,0.03455333333333333,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.6241519674355489,-0.024005844901367264,-1.2868954166666668,0.07201704003813154
7866,1.174953379983441,0.9277868541057788,1.348,-1,3685.0,26,3659.0,3659.0,0,0,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,1.2261912863070539,0.07201704003813154
7867,1.361161454698677,0.9943490132448605,1.536,0,3685.0,27,3659.0,3659.0,1,1,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.24596884394643137,0.12298442197321569,1.2261912863070539,0.07201704003813154
7868,0.9359684388695293,1.0079700931903552,1.052,0,3685.0,28,3659.0,3659.0,2,2,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.3279584585952344,0.10931948619841148,1.2261912863070539,0.07201704003813154
7869,1.1582668093722093,1.0465694004971833,1.282,0,3685.0,29,3659.0,3659.0,3,3,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.4372779447936681,0.10931948619841703,1.2261912863070539,0.07201704003813154
7870,1.0217526224220903,1.0807412613890448,1.127,0,3685.0,30,3659.0,3659.0,4,4,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.4099480732440597,0.08198961464881194,1.2261912863070539,0.07201704003813154
7871,1.4541547851803378,1.137513262247547,1.568,0,3685.0,31,3659.0,3659.0,5,5,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.5192675594424712,0.08654459324041186,1.2261912863070539,0.07201704003813154
7872,0.8205189064595241,1.158537222209457,2.949,0,3685.0,32,3659.0,3659.0,6,6,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.49193768789286274,0.07027681255612325,1.2261912863070539,0.07201704003813154
7873,0.8953633862716797,1.1820964843028239,0.987,0,3685.0,33,3659.0,3659.0,7,7,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.2732987154960398,0.034162339437004974,1.2261912863070539,0.07201704003813154
7874,1.6533687198696523,1.3001712133513834,1.69,0,3685.0,34,3659.0,3659.0,8,8,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.10931948619841148,0.012146609577601275,1.2261912863070539,0.07201704003813154
7875,0.7895190336605277,1.3252592521461242,0.777,0,3685.0,35,3659.0,3659.0,9,9,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.2732987154960398,0.02732987154960398,1.2261912863070539,0.07201704003813154
7876,1.044465841523772,1.3435094113567956,0.971,0,3685.0,36,3659.0,3659.0,10,10,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.5465974309920796,0.049690675544734504,1.2261912863070539,0.07201704003813154
7877,1.9202848269360528,1.213058856548168,1.755,0,3685.0,37,3659.0,3659.0,11,11,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.6285870456408826,0.052382253803406886,1.2261912863070539,0.07201704003813154
7878,0.715995321180722,1.1792472248961827,2.109,0,3685.0,38,3659.0,3659.0,12,12,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.6285870456408826,0.04835284966468328,1.2261912863070539,0.07201704003813154
7879,0.725359101455851,1.129965328541909,2.1,0,3685.0,39,3659.0,3659.0,13,13,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.6559169171904911,0.04685120837074936,1.2261912863070539,0.07201704003813154
7880,0.6804080933252927,1.1117077459333162,0.585,0,3685.0,40,3659.0,3659.0,14,14,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.7105766602896857,0.047371777352645715,1.2261912863070539,0.07201704003813154
7881,0.6500496244742063,1.0683040162255601,1.86,0,3685.0,41,3659.0,3659.0,15,15,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.6832467887400995,0.04270292429625622,1.2261912863070539,0.07201704003813154
7882,0.7248245300645517,1.0417312451774585,0.623,0,3685.0,42,3659.0,3659.0,16,16,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.7379065318392941,0.04340626657878201,1.2261912863070539,0.07201704003813154
7883,1.801156742885987,1.0553076129790369,1.462,0,3685.0,43,3659.0,3659.0,17,17,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9018857611369224,0.0501047645076068,1.2261912863070539,0.07201704003813154
7884,1.3176116469395731,1.085695732302054,1.063,0,3685.0,44,3659.0,3659.0,18,18,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9565455042361393,0.0503445002229547,1.2261912863070539,0.07201704003813154
7885,1.2524679981807139,1.1033372888512227,0.979,0,3685.0,45,3659.0,3659.0,19,19,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.0931948619841592,0.05465974309920796,1.2261912863070539,0.07201704003813154
7886,1.5438955951996332,1.0795708210731714,1.201,0,3685.0,46,3659.0,3659.0,20,20,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.2025143481825706,0.05726258800869384,1.2261912863070539,0.07201704003813154
7887,1.1053537907817372,1.0977694497588104,0.879,0,3685.0,47,3659.0,3659.0,21,21,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.0658649904345507,0.048448408656115945,1.2261912863070539,0.07201704003813154
7888,0.7090245990833379,1.0719371205617614,1.879,0,3685.0,48,3659.0,3659.0,22,22,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.0658649904345507,0.046341956105850034,1.2261912863070539,0.07201704003813154
7889,0.7580282834098422,0.9768380245605038,0.597,0,3685.0,49,3659.0,3659.0,23,23,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9018857611369224,0.0375785733807051,1.2261912863070539,0.07201704003813154
7890,0.9148353165438584,0.9928286920696788,2.355,0,3685.0,50,3659.0,3659.0,24,24,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9018857611369224,0.0360754304454769,1.2261912863070539,0.07201704003813154
7891,1.0219498435817223,1.0190740609354443,2.565,0,3685.0,51,3659.0,3659.0,25,25,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.874555889587314,0.03363676498412746,1.2261912863070539,0.07201704003813154
7892,3.8253262567091304,1.2518920316739344,7.873,0,3685.0,52,3659.0,3659.0,26,26,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9838753757857255,0.03643982873280465,1.2261912863070539,0.07201704003813154
7893,1.5224009459637005,1.3254189920873243,3.029,0,3685.0,53,3659.0,3659.0,27,27,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9838753757857255,0.035138406278061626,1.2261912863070539,0.07201704003813154
7894,1.3724686848903034,1.3743631116765445,0.823,0,3685.0,54,3659.0,3659.0,28,28,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9292156326865308,0.032041918368501066,1.2261912863070539,0.07201704003813154
7895,0.6102212430570639,1.286303120421813,1.218,0,3685.0,55,3659.0,3659.0,29,29,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9292156326865308,0.03097385442288436,1.2261912863070539,0.07201704003813154
7896,1.2862037689797476,1.2834213370387526,0.762,0,3685.0,56,3659.0,3659.0,30,30,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.0385351188849423,0.03350113286725621,1.2261912863070539,0.07201704003813154
7897,0.581059132314343,1.235614399310588,0.341,0,3685.0,57,3659.0,3659.0,31,31,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.1751844766329622,0.03672451489478007,1.2261912863070539,0.07201704003813154
7898,0.8622268586189906,1.1911333469775673,0.513,0,3685.0,58,3659.0,3659.0,32,32,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.2025143481825706,0.03643982873280517,1.2261912863070539,0.07201704003813154
7899,0.5182378388859014,1.14513631244203,0.304,0,3685.0,59,3659.0,3659.0,33,33,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.0658649904345507,0.03134897030689855,1.2261912863070539,0.07201704003813154
7900,0.4980787067709024,1.131359492858156,0.98,0,3685.0,60,3659.0,3659.0,34,34,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.0658649904345507,0.030453285440987164,1.2261912863070539,0.07201704003813154
7901,0.44267072362445153,1.1101697453071735,0.878,0,3685.0,61,3659.0,3659.0,35,35,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.0658649904345507,0.029607360845404187,1.2261912863070539,0.07201704003813154
7902,0.3856078339380811,1.0690964944960488,0.789,0,3685.0,62,3659.0,3659.0,36,36,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.0385351188849423,0.028068516726620064,1.2261912863070539,0.07201704003813154
7903,0.40410179135976426,1.0206063342836815,0.25,0,3685.0,63,3659.0,3659.0,37,37,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.011205247335334,0.02661066440356142,1.2261912863070539,0.07201704003813154
7904,1.04117267729879,0.7947078760195542,0.637,0,3685.0,64,3659.0,3659.0,38,38,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.2025143481825706,0.03083370123545053,1.2261912863070539,0.07201704003813154
7905,0.8714102634426565,0.7386463673553934,1.866,0,3685.0,65,3659.0,3659.0,39,39,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.2298442197321569,0.03074610549330392,1.2261912863070539,0.07201704003813154
7906,1.0549013515612864,0.7109192932581855,0.69,0,3685.0,66,3659.0,3659.0,40,40,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.2571740912817653,0.030662782714189398,1.2261912863070539,0.07201704003813154
7907,1.3404624564071201,0.7665576434571711,0.868,0,3685.0,67,3659.0,3659.0,41,41,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.5031429352281966,0.03578911750543325,1.2261912863070539,0.07201704003813154
7908,0.7190771465739765,0.7186672323056285,0.469,0,3685.0,68,3659.0,3659.0,42,42,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.3938234490297852,0.03241449881464617,1.2261912863070539,0.07201704003813154
7909,1.8508514886514587,0.815541898111218,1.109,0,3685.0,69,3659.0,3659.0,43,43,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.749111779174628,0.039752540435787,1.2261912863070539,0.07201704003813154
7910,2.971922155266732,0.9724727988791091,1.579,0,3685.0,70,3659.0,3659.0,44,44,-0.7056,0.0,-0.7056,25.0,-0.028224,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,2.1590598524186877,0.047979107831526396,1.2261912863070539,0.07201704003813154
7911,2.84103945808798,1.1439562318345018,1.531,1,3739.0,0,3659.0,3739.0,45,0,0.0,2.1864,2.1864,44.0,0.04969090909090909,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,-1.2868954166666668,0.07201704003813154
7912,1.6031644881020843,1.2253116210521946,0.881,0,3739.0,1,3659.0,3739.0,46,1,0.0,2.1864,2.1864,44.0,0.04969090909090909,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.08023535704734241,-0.04011767852367121,-1.2868954166666668,0.07201704003813154
7913,0.9978792816542296,1.278998256092103,0.586,0,3739.0,2,3659.0,3739.0,47,2,0.0,2.1864,2.1864,44.0,0.04969090909090909,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.10698047606312322,-0.03566015868770774,-1.2868954166666668,0.07201704003813154
7914,2.191814435853512,1.426364740830592,1.233,0,3739.0,3,3659.0,3739.0,48,3,0.0,2.1864,2.1864,44.0,0.04969090909090909,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.4546670232682515,-0.11366675581706287,-1.2868954166666668,0.07201704003813154
7915,2.2352258851554927,1.5717273187360943,1.243,-1,3739.0,4,3719.0,3719.0,0,0,-0.5349,0.0,-0.5349,3.0,-0.17830000000000001,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,1.2261912863070539,0.07201704003813154
7916,1.8469753540292007,1.6449569712131193,1.027,0,3739.0,5,3719.0,3719.0,1,1,-0.5349,0.0,-0.5349,3.0,-0.17830000000000001,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.2957784350631876,0.1478892175315938,1.2261912863070539,0.07201704003813154
7917,0.9455721916397506,1.6613682991149488,0.523,0,3739.0,6,3719.0,3719.0,2,2,-0.5349,0.0,-0.5349,3.0,-0.17830000000000001,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.45711212691583736,0.1523707089719458,1.2261912863070539,0.07201704003813154
7918,1.0311093966519826,1.6775346529045325,0.559,0,3739.0,7,3719.0,3719.0,3,3,-0.5349,0.0,-0.5349,3.0,-0.17830000000000001,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.5377789728421511,0.1344447432105378,1.2261912863070539,0.07201704003813154
7919,1.1870360972812888,1.6787395934104912,0.63,1,3743.0,0,3719.0,3743.0,4,0,0.0,0.6453,0.6453,3.0,0.21509999999999999,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,-1.2868954166666668,0.07201704003813154
7920,0.7974436623613631,1.694578680360671,0.409,0,3743.0,1,3719.0,3743.0,5,1,0.0,0.6453,0.6453,3.0,0.21509999999999999,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.21373230029387846,-0.10686615014693923,-1.2868954166666668,0.07201704003813154
7921,0.5070042036866681,1.606926415753561,0.256,0,3743.0,2,3719.0,3743.0,6,2,0.0,0.6453,0.6453,3.0,0.21509999999999999,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.05343307507347239,-0.017811025024490796,-1.2868954166666668,0.07201704003813154
7922,0.8081785631518416,1.4455729287071142,0.388,0,3743.0,3,3719.0,3743.0,7,3,0.0,0.6453,0.6453,3.0,0.21509999999999999,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.26716537536735085,-0.06679134384183771,-1.2868954166666668,0.07201704003813154
